Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
100,1,14,14,3,74.76190476,59.51981044,74.76190476,58.93056664,57.32919255,60.62397373,52.09825187,114.8552891,0,0,0,0,0,0,0,0
1000,0.1,14,14,3,74.76190476,61.23182427,74.76190476,58.93506083,56.79049939,61.24794745,52.02717681,110.4752934,0,0,0,0,0,0,0,0
1,1,7,7,3,74.28571429,61.10839845,74.28571429,59.15270313,57.02529717,61.44499179,52.28496001,110.7370592,0,0,0,0,0,0,0,0
1,10,7,7,3,74.28571429,62.96276426,74.28571429,57.6427256,54.10544512,61.67487685,50.29495246,106.8702882,0,0,0,0,0,0,0,0
10,10,7,7,3,74.28571429,60.5103819,74.28571429,56.6096423,53.76661743,59.77011494,49.18608502,113.0259564,0,0,0,0,0,0,0,0
10,1,14,14,3,74.28571429,62.05056518,74.28571429,59.04206325,55.43384261,63.15270936,51.93928069,109.6393493,0,0,0,0,0,0,0,0
100,0.0001,14,14,3,74.28571429,59.63820883,74.28571429,58.41158682,56.67078443,60.26272578,51.4710626,114.6112663,0,0,0,0,0,0,0,0
1000,0.01,14,14,3,74.28571429,60.00546618,74.28571429,58.5829767,56.61764706,60.68965517,51.63977759,113.7684978,0,0,0,0,0,0,0,0
10,1.00E-05,21,21,3,74.28571429,60.43790654,74.28571429,59.00112414,57.7309868,60.32840722,52.22641145,112.0335261,0,0,0,0,0,0,0,0
10,0.0001,21,21,3,74.28571429,60.43790654,74.28571429,59.00112414,57.7309868,60.32840722,52.22641145,112.0335261,0,0,0,0,0,0,0,0
100,10,21,21,3,74.28571429,60.47266546,74.28571429,57.43096494,54.42516907,60.78817734,50.1288745,113.3118965,0,0,0,0,0,0,0,0
1000,1.00E-05,14,14,3,73.80952381,60.64528315,73.80952381,58.47071754,56.01684717,61.14942529,51.43715042,112.4073729,0,0,0,0,0,0,0,0
10,0.001,21,21,3,73.80952381,61.51252963,73.80952381,58.79190386,56.69411406,61.05090312,51.86587411,109.7010637,0,0,0,0,0,0,0,0
1000,0.1,7,7,3,73.33333333,57.15708472,73.33333333,56.92630221,55.9252218,57.96387521,49.84199806,121.0208581,0,0,0,0,0,0,0,0
1000,0.0001,14,14,3,73.33333333,59.66941084,73.33333333,57.75889204,55.45482019,60.26272578,50.62285223,115.0075303,0,0,0,0,0,0,0,0
10,10,21,21,3,73.33333333,63.41987393,73.33333333,56.56534954,52.64497878,61.11658456,48.95512695,105.9865541,0,0,0,0,0,0,0,0
100,1.00E-05,21,21,3,73.33333333,59.45583135,73.33333333,57.67269356,54.46584939,61.28078818,50.38262819,116.6400287,0,0,0,0,0,0,0,0
100,0.0001,21,21,3,73.33333333,59.45583135,73.33333333,57.67269356,54.46584939,61.28078818,50.38262819,116.6400287,0,0,0,0,0,0,0,0
1,1,14,14,3,72.85714286,58.58592218,72.85714286,57.39562316,54.41436139,60.72249589,50.09103934,118.7375619,0,0,0,0,0,0,0,0
10000,0.0001,14,14,3,72.85714286,62.67898375,73.80952381,60.11076186,55.22552255,65.94417077,53.01453214,109.5756696,0,0,0,0,0,0,0,0
100,0.001,21,21,3,72.85714286,59.41147585,72.85714286,57.02247191,54.3264942,60,49.69612434,116.2540211,0,0,0,0,0,0,0,0
1000,1.00E-05,7,7,3,72.38095238,56.06054547,72.38095238,54.806771,53.34162263,56.3546798,47.29239368,124.5223195,0,0,0,0,0,0,0,0
1000,0.0001,7,7,3,72.38095238,56.06054547,72.38095238,54.806771,53.34162263,56.3546798,47.29239368,124.5223195,0,0,0,0,0,0,0,0
1000,1,14,14,3,72.38095238,58.47062563,72.38095238,56.14760617,54.44170265,57.96387521,48.82414536,117.9371081,0,0,0,0,0,0,0,0
0.1,1,21,21,3,72.38095238,63.23893987,72.38095238,58.41796596,51.74860618,67.06075534,50.69486655,109.9450577,0,0,0,0,0,0,0,0
1000,0.01,7,7,3,71.9047619,55.52837015,71.9047619,54.60652591,53.22731525,56.0591133,47.07217698,125.8967209,0,0,0,0,0,0,0,0
1,0.01,21,21,3,71.9047619,65.55669158,75.71428571,61.91293494,58.97740785,65.15599343,55.41918734,99.37434174,0,0,0,0,0,0,0,0
1,0.001,14,14,3,71.42857143,64.60595937,76.19047619,61.94018041,59.77397679,64.26929392,55.54878539,101.0594048,0,0,0,0,0,0,0,0
1000,1.00E-05,21,21,3,71.42857143,58.72212902,71.42857143,56.57915178,53.68514151,59.80295567,49.14186612,118.3294622,0,0,0,0,0,0,0,0
10,10,14,14,3,70.95238095,57.75038668,70.95238095,55.35499398,51.06855398,60.42692939,47.45158235,122.7892287,0,0,0,0,0,0,0,0
1000,0.0001,21,21,3,70.95238095,57.89580885,70.95238095,55.47467864,52.4912075,58.81773399,47.82336489,120.7316418,0,0,0,0,0,0,0,0
1000,0.001,21,21,3,70.95238095,59.17951552,70.95238095,56.10085547,51.65837479,61.37931034,48.31207307,118.6067631,0,0,0,0,0,0,0,0
100,100,7,7,3,70.47619048,57.27603981,70.47619048,53.18681319,50.94736842,55.63218391,45.25700935,121.6556051,0,0,0,0,0,0,0,0
