Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
1,0.0001,20,10,3,80.09,77.0191526640232,81.23,74.1906413793658,71.9691124007081,76.5550753768844,71.2389286144093,77.9405228918427,0.811993431828938,0.610350357005663,0.329309040939426,0.797272662483529,0.890188313792144,0.74871704485593,0.893066830306744,2.1330687433028
1,0.001,20,10,3,80.12,77.061724269249,81.235,74.2139881314424,71.9998905677745,76.5698994974874,71.2653180174331,77.7948331349291,0.817584518226984,0.674792630665432,0.335037311355017,0.841894484393741,0.926519843613504,0.797451196562346,0.942572059181308,2.33554809464947
1,0.01,20,10,3,79.775,77.041885694838,81.29,74.1607120555794,71.8735158962445,76.600904522613,71.2025404949319,77.9145818401118,1.32292814955647,0.650511138980886,0.397072621401509,0.908687688924275,0.987298978980427,0.929488171892528,1.01582913041025,2.22647604968786
1,0.1,20,10,3,79.94,77.2621427270983,81.355,74.2602291262386,71.8345002165905,76.8579899497487,71.3072934119995,77.2922946675209,0.897465567275114,0.596411723914638,0.337844474409285,0.857389869949897,0.922445076351236,0.89391073905958,0.958187691425438,1.99683048366593
1,1,20,10,3,80.205,77.4889365543731,81.575,74.2534408033561,71.7163058552745,76.9811055276382,71.2942576773395,76.6380528868089,0.73953814415936,0.626600822414151,0.493429044769581,0.895810151439608,1.11589354118353,0.791443343579827,1.0081579413901,2.15489067004438
1,10,20,10,3,80.195,77.4882916444864,81.875,74.2578903078572,71.5677659216426,77.1668341708543,71.292281359934,76.7792393304637,1.43012237238636,0.659059866354983,0.65880784586841,0.873453671221402,1.08152760445877,0.993493982793958,0.978816805462211,2.14129044320544
10,1e-05,20,10,3,81.35,75.811228907047,82.71,72.6579342923179,71.3606303415555,74.0349246231156,69.567039380482,81.3179868700863,5.61575165642736,2.27246660212241,3.98349372062041,3.9119379119239,4.64470991280276,3.29742392052805,4.38586066910142,7.96376359332168
10,0.0001,20,10,3,81.06,75.6679213420109,82.38,72.3809987412754,71.1432531462221,73.6917587939699,69.2596469856288,81.7476859143904,6.37990769699862,2.65752414811926,4.71270151352232,4.65544079926116,5.41713474811118,3.93329351646906,5.21705111536648,9.30821086638808
10,0.001,20,10,3,81.245,75.8772195824622,82.565,72.6795396160312,71.4591563765421,73.9726633165829,69.5919001314191,81.0397720352726,6.63012694699983,3.03639455931728,4.98698584094419,5.13678784729005,5.91520071626208,4.39009278583726,5.75227230094148,10.5840852680905
10,0.01,20,10,3,81.665,75.9705985586797,82.985,72.8776224872308,71.666449179969,74.1585427135678,69.8140049540682,80.7171946629892,6.35614532034419,2.58130655305465,4.4805164632861,4.47835659667786,5.26226066546245,3.71227052612185,5.02193178852446,9.0772674668508
10,0.1,20,10,3,81.63,75.9980700342516,83.005,72.913861637582,71.6338007468991,74.2727135678392,69.8526550516178,80.6817362648506,5.7355228377387,2.57678438134418,4.02826472152299,4.21499200569211,4.92552674991998,3.6243714097156,4.72076964552506,8.93887873708045
10,1,20,10,3,83.77,77.9651246143553,84.905,75.5517764562368,74.3944519175366,76.7853266331658,72.7912010907193,74.0577561529549,6.23939989991915,2.46246384741633,4.49496323059983,4.46321720449565,5.50607082794715,3.39426499661491,5.01494732760311,8.88758774887453
10,10,20,10,3,84.98,78.3552144266939,85.88,76.3302877530961,75.3336746823224,77.3887939698492,73.6668524339096,72.6385763389425,5.55613774727253,1.82503438116621,3.70384184927549,3.4789611792494,4.46858629365085,2.46823507293254,3.91923804576782,6.68009973796808
1,1e-05,20,20,3,89.16,84.6098716849773,90.045,83.4377813327596,82.0388614523673,84.9779899497487,81.5591829811973,52.1703567069268,5.45790965276797,2.278375141095,4.08856467615606,4.18495535563235,5.79558528921511,2.72675019192233,4.70610350520151,8.40221388592303
1,0.0001,20,20,3,89.15,84.5919474258602,90.035,83.417095610703,82.016613822244,84.9594974874372,81.5359383191294,52.2309679905942,5.47600827854256,2.29428003597049,4.10291562997177,4.21570934418779,5.83305303206088,2.7414398883654,4.74091198142625,8.47011294940199
1,0.001,20,20,3,88.415,83.8364239384285,89.25,82.3589310709678,80.9718213215906,83.8660301507538,80.3601951950209,54.7139647035113,5.42043714924257,2.55425293001322,4.17166367026128,4.42114158912155,5.75325850588625,3.23967954046987,4.96027952721007,9.24947617119502
1,0.01,20,20,3,88.24,84.3021007924893,89.545,82.6552948087543,80.9944139868353,84.4986432160804,80.6806701767675,53.3988631922333,5.5499149142627,1.87569072579202,3.6657157857944,3.97072432296901,5.70628852550728,2.53594841197108,4.47104170600547,7.10337680763936
1,0.1,20,20,3,87.745,84.6387149672493,89.525,82.9177728481567,80.9614616738107,85.0979899497487,80.9620900707591,52.5032704007672,6.15148807651901,1.46247734320159,3.86028568315294,3.89247561937579,5.9675653628459,1.63591378144522,4.39964080614506,6.3164548403545
1,1,20,20,3,88.72,84.9025509485534,90.06,83.3402529798051,81.6550712814942,85.2013567839196,81.4432841352614,51.4209287856358,5.5529871840899,1.31408661935871,3.42862136207025,3.44684825393132,5.30869865756478,1.52246059110557,3.89608019080335,5.66817471551953
