Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
1,0.01,10,10,3,76.55,75.0805870106187,80.8,71.4810676478804,68.6273512493758,74.5824120603015,68.1818666636647,84.9246712749583,0,0,0,0,0,0,0,0
1,0.1,10,10,3,76.8,75.5789901888749,81.1,71.7265857073216,68.6877653238158,75.0467336683417,68.4464713350229,83.4282128774574,0,0,0,0,0,0,0,0
1,1,10,10,3,78,77.1475124809764,82.35,73.5712505511781,70.3208605145496,77.1366834170854,70.4986497646382,78.4599107580098,0,0,0,0,0,0,0,0
1,10,10,10,3,78.1,77.9962708168894,82.4,73.4325739765661,69.1772514627677,78.2457286432161,70.2933733762464,76.4401052287331,0,0,0,0,0,0,0,0
10,1e-05,10,10,3,73.8,71.5030591049098,76.4,67.4831503575338,65.0002094903797,70.1633165829146,63.7350813108875,96.5489539693082,0,0,0,0,0,0,0,0
10,0.0001,10,10,3,73.8,71.5030591049098,76.4,67.4831503575338,65.0002094903797,70.1633165829146,63.7350813108875,96.5489539693082,0,0,0,0,0,0,0,0
10,0.001,10,10,3,73.8,71.5030591049098,76.4,67.4831503575338,65.0002094903797,70.1633165829146,63.7350813108875,96.5489539693082,0,0,0,0,0,0,0,0
10,0.01,10,10,3,73.95,71.9227386585279,76.6,67.7538445194019,65.2093083783771,70.5050251256281,64.0336944363577,95.2047674937047,0,0,0,0,0,0,0,0
10,0.1,10,10,3,74.6,72.6224530813604,77.25,68.5550549439947,65.9152891412033,71.4150753768844,64.9233392154419,92.9411449709245,0,0,0,0,0,0,0,0
10,1,10,10,3,74.8,74.8806065808396,78.7,69.8606583374868,66.4792197123393,73.6045226130653,66.339300321832,85.9690009079904,0,0,0,0,0,0,0,0
10,10,10,10,3,77.4,77.0411746539264,81.3,72.4354583183264,68.1363843704468,77.313567839196,69.1730109120959,79.707490575064,0,0,0,0,0,0,0,0
100,1e-05,10,10,3,87.7,77.9936518072175,87.7,77.6921542221557,77.1190216853154,78.2738693467337,75.2055261569177,73.5182867882884,0,0,0,0,0,0,0,0
100,0.0001,10,10,3,87.65,77.9687365817738,87.65,77.6169656641335,77.0498784358582,78.1924623115578,75.1221540368829,73.5969557478547,0,0,0,0,0,0,0,0
100,0.001,10,10,3,79.05,72.2907162634561,79.05,68.5586774006633,67.3032701570934,69.8618090452261,65.0105094762634,93.0025370757705,0,0,0,0,0,0,0,0
100,0.01,10,10,3,87.9,78.1720104576394,87.9,77.9592967948286,77.4739589794997,78.4507537688442,75.5056103215367,72.8611909818448,0,0,0,0,0,0,0,0
100,0.1,10,10,3,87.8,78.4235857692322,87.8,77.9037250826218,77.2823474726296,78.535175879397,75.4390267354856,72.1283410979424,0,0,0,0,0,0,0,0
100,1,10,10,3,87.45,77.8659404275428,87.45,77.3434446289551,76.6444787652408,78.0552763819096,74.8132427498375,74.0522223833657,0,0,0,0,0,0,0,0
100,10,10,10,3,87.7,78.2716588612549,87.7,77.4366933833731,76.9093126078077,77.9713567839196,74.9231837753594,72.5683674277594,0,0,0,0,0,0,0,0
1000,1e-05,10,10,3,87.45,77.8156695947866,87.45,77.2266430300073,76.5337847174244,77.9321608040201,74.6835837986907,74.2170048699995,0,0,0,0,0,0,0,0
1000,0.0001,10,10,3,87.45,77.8156695947866,87.45,77.2266430300073,76.5337847174244,77.9321608040201,74.6835837986907,74.2170048699995,0,0,0,0,0,0,0,0
1000,0.001,10,10,3,87.5,77.9287373937343,87.5,77.3058279619685,76.6064529499129,78.0180904522613,74.7713976396614,73.8466129666707,0,0,0,0,0,0,0,0
1000,0.01,10,10,3,85.4,75.9851468273944,85.4,74.329532361238,73.4713113144563,75.208040201005,71.4546559944467,80.4259726528685,0,0,0,0,0,0,0,0
1000,0.1,10,10,3,79.05,73.248995275027,79.05,68.9834073266923,67.4167382200711,70.6246231155779,65.4656265733461,90.0807669325446,0,0,0,0,0,0,0,0
1000,1,10,10,3,87.5,77.8098915525348,87.5,77.1289937294715,76.3914629337539,77.8809045226131,74.5733372111181,74.2805865079752,0,0,0,0,0,0,0,0
1000,10,10,10,3,86.15,77.4459634524185,86.15,74.8458182355986,73.4534810585902,76.291959798995,72.0062193595385,75.9636058064612,0,0,0,0,0,0,0,0
10000,1e-05,10,10,3,84.75,75.085525683587,84.75,73.3065471975192,72.5053699489302,74.1256281407035,70.3191787686175,83.3728616712709,0,0,0,0,0,0,0,0
10000,0.0001,10,10,3,85.6,75.6540452786471,85.6,74.387665395717,73.7381317981406,75.048743718593,71.528352528736,81.3714210912195,0,0,0,0,0,0,0,0
10000,0.001,10,10,3,84.15,74.2279788905334,84.15,72.5610195118439,71.7098257443039,73.4326633165829,69.4874464132273,86.254352572988,0,0,0,0,0,0,0,0
10000,0.01,10,10,3,84.35,74.6982641905823,84.35,72.8426540872696,71.9892037786775,73.7165829145729,69.8006774511977,84.6984816363704,0,0,0,0,0,0,0,0
10000,0.1,10,10,3,84.5,74.5575623767427,84.5,73.0400437201908,72.221949302417,73.8768844221105,70.021928682769,85.1327529950111,0,0,0,0,0,0,0,0
10000,1,10,10,3,83.85,74.0224573949478,83.85,72.1134408815252,71.1155845678771,73.1396984924623,68.9823104328959,87.0452433557998,0,0,0,0,0,0,0,0
10000,10,10,10,3,85.05,75.4747516886173,85.05,73.5036170845308,72.4907154026583,74.5452261306533,70.5287683034291,82.2222180498784,0,0,0,0,0,0,0,0
100000,1e-05,10,10,3,63.1,65.2684152783453,63.3,59.1672378696166,50.3203604098641,71.7884422110553,53.7540720214431,129.223115867044,0,0,0,0,0,0,0,0
100000,0.0001,10,10,3,60.15,61.3932917574141,60.3,55.4774098463594,46.0737453622664,69.7040201005025,49.4137405415558,142.634825586284,0,0,0,0,0,0,0,0
100000,0.001,10,10,3,68.35,68.2039890032353,68.55,62.8877014770209,55.9802683690035,71.7396984924623,58.2147165473041,114.906952169963,0,0,0,0,0,0,0,0
100000,0.01,10,10,3,62.65,64.7347434831163,62.9,59.1218423514331,50.3385454378486,71.6180904522613,53.7095819735581,130.908518042336,0,0,0,0,0,0,0,0
100000,0.1,10,10,3,63.05,65.5907241587271,63.3,59.5131708084694,50.6099407667223,72.2175879396985,54.1453091753164,128.479967995836,0,0,0,0,0,0,0,0
100000,1,10,10,3,60.4,65.1853965731197,60.55,58.5300316122234,49.0413610431948,72.5713567839196,52.9386240866808,130.886748634673,0,0,0,0,0,0,0,0
100000,10,10,10,3,61.1,64.4786717023237,61.15,56.5701453542294,46.5743009208414,72.0291457286432,50.5965076029808,133.727895132511,0,0,0,0,0,0,0,0
0.001,1e-05,20,20,3,81.5,78.3058002998796,81.5,74.6637916078023,73.665085342593,75.6899497487437,71.8204963123389,72.8220935767229,0,0,0,0,0,0,0,0
0.001,0.0001,20,20,3,81.5,78.3058002998796,81.5,74.6637916078023,73.665085342593,75.6899497487437,71.8204963123389,72.8220935767229,0,0,0,0,0,0,0,0
0.001,0.001,20,20,3,81.4,78.1664427418371,81.4,74.5458553027508,73.4936346633721,75.6286432160804,71.6869430890364,73.3237274355751,0,0,0,0,0,0,0,0
0.001,0.01,20,20,3,81.05,77.7318990657986,81.05,74.0971076174759,73.1970287563433,75.0195979899497,71.19423856671,74.6757045097346,0,0,0,0,0,0,0,0
0.001,0.1,20,20,3,81.9,79.1834454641416,81.9,75.2287306501548,74.1724053724054,76.3155778894472,72.4467472866636,69.9820365033647,0,0,0,0,0,0,0,0
0.001,1,20,20,3,82.6,79.675599320875,82.6,75.8810118390404,74.6190131505439,77.186432160804,73.1643469981601,68.4693180857769,0,0,0,0,0,0,0,0
0.001,10,20,20,3,80.5,80.9523840786537,82.5,74.8526793090155,68.8804986823434,81.9587939698492,71.8022118755155,68.4737948002739,0,0,0,0,0,0,0,0
0.01,1e-05,20,20,3,80.8,77.3113362624916,80.8,73.5417590283264,72.5078996078278,74.6055276381909,70.5702614940406,76.1509328652039,0,0,0,0,0,0,0,0
0.01,0.0001,20,20,3,81.05,77.7314024407473,81.1,74.0127584275511,73.0178290252227,75.035175879397,71.0961834266002,74.7286946392718,0,0,0,0,0,0,0,0
0.01,0.001,20,20,3,81.25,77.7628116962754,81.25,74.123631894422,73.1146947973544,75.1608040201005,71.2189473385219,74.6192476962065,0,0,0,0,0,0,0,0
0.01,0.01,20,20,3,81.4,78.1504806041992,81.4,74.4678321435825,73.4264333792484,75.5391959798995,71.6005789378669,73.3650470738566,0,0,0,0,0,0,0,0
0.01,0.1,20,20,3,82.45,79.3825358469955,82.45,75.9705495244975,74.8221282236214,77.1547738693467,73.2686002348313,69.3475259571858,0,0,0,0,0,0,0,0
0.01,1,20,20,3,80.85,84.0678721335332,85.6,79.2284562131419,73.8876570583888,85.4015075376884,76.7462197913937,57.2668586783638,0,0,0,0,0,0,0,0
0.01,10,20,20,3,79.7,80.3597410952106,81.75,74.7962613700422,69.4674382829097,81.0105527638191,71.7704422456806,69.4977231256442,0,0,0,0,0,0,0,0
0.1,1e-05,20,20,3,81.2,77.8579788688618,81.2,74.0797599179918,73.0198865577804,75.1708542713568,71.1678664998481,74.3234748031933,0,0,0,0,0,0,0,0
0.1,0.0001,20,20,3,81.2,77.8579788688618,81.2,74.0797599179918,73.0198865577804,75.1708542713568,71.1678664998481,74.3234748031933,0,0,0,0,0,0,0,0
0.1,0.001,20,20,3,81.7,78.5788907093785,81.85,74.8041285652279,73.0498627827561,76.6447236180905,71.944097947418,72.4510653771594,0,0,0,0,0,0,0,0
0.1,0.01,20,20,3,81.45,77.9471084538873,81.45,74.5376187396068,73.5336831141906,75.5693467336683,71.6798650380129,73.9873069003526,0,0,0,0,0,0,0,0
0.1,0.1,20,20,3,80.05,82.2805056783975,84.65,77.8179561089611,73.1201894612197,83.1608040201005,75.1893809819051,62.5389331919959,0,0,0,0,0,0,0,0
0.1,1,20,20,3,84.65,80.4612258546902,84.65,77.3778688544563,75.1086807411577,79.7884422110553,74.7926712946087,66.5891055413876,0,0,0,0,0,0,0,0
0.1,10,20,20,3,80.6,83.3348782886803,84.85,77.3033531988555,71.3237136873941,84.3773869346734,74.5582997951178,60.2246961114388,0,0,0,0,0,0,0,0
1,1e-05,20,20,3,91.35,83.8951820840316,91.35,83.8965586234494,83.5122485560645,84.2844221105528,82.1071305562843,53.7679950822284,0,0,0,0,0,0,0,0
1,0.0001,20,20,3,91.4,83.9497719077956,91.4,83.9740207124047,83.5858346983177,84.3658291457286,82.1931169434943,53.5896260826402,0,0,0,0,0,0,0,0
1,0.001,20,20,3,91.4,83.6665935528782,91.4,83.9748566276828,83.7002645898857,84.251256281407,82.1967308409269,54.4470082530609,0,0,0,0,0,0,0,0
1,0.01,20,20,3,91.55,83.8086029207798,91.55,84.2126877444622,83.9298014435027,84.4974874371859,82.4607770496092,53.981355468858,0,0,0,0,0,0,0,0
1,0.1,20,20,3,91.9,85.10655585073,91.9,84.9617212909682,84.6018933731938,85.3246231155779,83.2912993725541,49.7284060455855,0,0,0,0,0,0,0,0
1,1,20,20,3,79.3,78.5586533587048,81.2,74.6805914698642,71.1437942689734,78.5874371859296,71.7259937569279,73.729285773888,0,0,0,0,0,0,0,0
1,10,20,20,3,90.75,83.4124244581626,90.75,82.7811302514937,82.0934760478746,83.4804020100502,80.8597634144561,55.5977714136183,0,0,0,0,0,0,0,0
10,1e-05,20,20,3,91.5,83.5210005677395,91.5,83.9374787155191,83.6542684874621,84.2226130653266,82.1549986506988,54.9381082868745,0,0,0,0,0,0,0,0
10,0.0001,20,20,3,91.5,83.5210005677395,91.5,83.9374787155191,83.6542684874621,84.2226130653266,82.1549986506988,54.9381082868745,0,0,0,0,0,0,0,0
10,0.001,20,20,3,91.45,83.4374327882969,91.45,83.8564910119057,83.5831178297205,84.1316582914573,82.0652513589365,55.2091883775627,0,0,0,0,0,0,0,0
10,0.01,20,20,3,92.45,84.8377915906908,92.45,85.6507012569938,85.5283860299644,85.7733668341708,84.0617866211378,50.4536236336191,0,0,0,0,0,0,0,0
10,0.1,20,20,3,92.35,84.7458642797005,92.35,85.4244393629398,85.246607150006,85.6030150753769,83.8092961134553,50.7972668609394,0,0,0,0,0,0,0,0
10,1,20,20,3,92.55,84.9117776753248,92.55,85.7947859771839,85.6703360574008,85.9195979899498,84.221786672825,50.2093241355033,0,0,0,0,0,0,0,0
10,10,20,20,3,92.4,84.4208640860245,92.4,85.3690259299263,85.1477476666817,85.5914572864322,83.7468208116362,51.9058921780073,0,0,0,0,0,0,0,0
100,1e-05,20,20,3,81.95,76.0385539843589,81.95,73.7360702638897,73.393938187032,74.0814070351759,70.8174072598285,79.8601981143164,0,0,0,0,0,0,0,0
100,0.0001,20,20,3,82.25,76.0589671878113,82.25,73.8342577912042,73.4898493583042,74.1819095477387,70.9264261414502,79.7934405359548,0,0,0,0,0,0,0,0
100,0.001,20,20,3,90.45,81.612384075836,90.45,82.1192549564591,81.6937200373973,82.5492462311558,80.1309972220333,61.3940461651345,0,0,0,0,0,0,0,0
100,0.01,20,20,3,90.7,82.1832916757265,90.7,82.6490079494282,82.3861310005293,82.913567839196,80.7239595735355,59.3677778113302,0,0,0,0,0,0,0,0
100,0.1,20,20,3,90.5,81.8820761620223,90.5,82.2320462423123,81.7919692970028,82.6768844221105,80.2559557406364,60.510500226383,0,0,0,0,0,0,0,0
100,1,20,20,3,91,82.4757582145263,91,83.2370957142069,83.0982741177767,83.3763819095477,81.3804246512128,58.3108533498898,0,0,0,0,0,0,0,0
100,10,20,20,3,91.35,83.1166039755506,91.35,83.6296563253947,83.3035838934206,83.9582914572864,81.8119531192347,56.3198963089991,0,0,0,0,0,0,0,0
1000,1e-05,20,20,3,90.1,81.3920115071886,90.1,81.4853870142332,81.0414927034872,81.9341708542714,79.4260350474772,62.130497747249,0,0,0,0,0,0,0,0
1000,0.0001,20,20,3,90.1,81.3920115071886,90.1,81.4853870142332,81.0414927034872,81.9341708542714,79.4260350474772,62.130497747249,0,0,0,0,0,0,0,0
1000,0.001,20,20,3,90.1,81.3632956154832,90.1,81.4811483397047,81.0296675446007,81.9376884422111,79.4211099533935,62.2293719092606,0,0,0,0,0,0,0,0
1000,0.01,20,20,3,89.45,80.6611569668341,89.45,80.3945745992602,79.7105386648225,81.0904522613065,78.2064096162952,64.754182785981,0,0,0,0,0,0,0,0
1000,0.1,20,20,3,89.45,80.7922002210118,89.45,80.3550549051412,79.5699772375669,81.1557788944724,78.1593733949056,64.3939360840371,0,0,0,0,0,0,0,0
1000,1,20,20,3,90.6,82.0752230650884,90.6,82.2944963904606,81.9309273113052,82.6613065326633,80.3274034022466,59.8016774802364,0,0,0,0,0,0,0,0
1000,10,20,20,3,89.5,80.5191923124561,89.5,80.439437575806,79.9022281277579,80.98391959799,78.260749901125,65.10438378033,0,0,0,0,0,0,0,0
10000,1e-05,20,20,3,87.7,79.2669810993243,87.7,77.8973055313269,77.0515738605918,78.7618090452261,75.4239073348471,69.4832772472207,0,0,0,0,0,0,0,0
10000,0.0001,20,20,3,87,78.3247886938867,87,76.8461488830545,75.9091845039074,77.8065326633166,74.2512249107725,72.7099363729691,0,0,0,0,0,0,0,0
10000,0.001,20,20,3,87,78.3045443171577,87,76.8400835736157,75.8987833214051,77.8050251256281,74.2443121324224,72.7798482486943,0,0,0,0,0,0,0,0
10000,0.01,20,20,3,89.1,80.3443367885879,89.1,79.8336725908157,79.0745250372182,80.6075376884422,77.5803773611519,65.8729114035577,0,0,0,0,0,0,0,0
10000,0.1,20,20,3,89.35,79.9951944751305,89.35,80.2666706662267,79.8586379101092,80.6788944723618,78.072655231468,66.7394823224117,0,0,0,0,0,0,0,0
10000,1,20,20,3,89.7,80.2093229268729,89.7,80.7730961345193,80.3708420811733,81.1793969849246,78.6356335984353,66.0259431271086,0,0,0,0,0,0,0,0
10000,10,20,20,3,88.4,78.7314221486043,88.4,78.3936727691353,77.7518004280496,79.0462311557789,75.9830534594722,71.1211510293122,0,0,0,0,0,0,0,0
100000,1e-05,20,20,3,80.05,74.6398665038593,80.25,72.4883244571897,67.8540593842446,77.8020100502513,69.2143031827654,89.2653047808258,0,0,0,0,0,0,0,0
100000,0.0001,20,20,3,80.05,74.6398665038593,80.25,72.4883244571897,67.8540593842446,77.8020100502513,69.2143031827654,89.2653047808258,0,0,0,0,0,0,0,0
100000,0.001,20,20,3,79.9,74.4768994773065,80,71.7315677781468,67.5070599240144,76.5201005025126,68.3876275896635,89.488367402361,0,0,0,0,0,0,0,0
100000,0.01,20,20,3,79.8,74.1982256901332,79.9,71.4116766714428,67.3375446843935,76.0105527638191,68.0372814609676,90.3072928091467,0,0,0,0,0,0,0,0
100000,0.1,20,20,3,77.3,72.7948223654656,77.5,69.7592672238431,64.9086071513552,75.3934673366834,66.1362074667518,95.5529258671466,0,0,0,0,0,0,0,0
100000,1,20,20,3,80.65,75.5921234232082,80.75,72.7787204618024,68.6122519812576,77.48391959799,69.56493188842,85.7629002274218,0,0,0,0,0,0,0,0
100000,10,20,20,3,71.8,71.8369915159272,72.05,67.1888310667956,59.9026421212527,76.4929648241206,63.0646939983462,103.10056116265,0,0,0,0,0,0,0,0
0.001,1e-05,30,30,3,83.8,80.9192510772392,83.8,78.067672540727,76.908036841823,79.2628140703518,75.6022613483925,64.2397808192285,0,0,0,0,0,0,0,0
0.001,0.0001,30,30,3,83.8,80.9192510772392,83.8,78.067672540727,76.908036841823,79.2628140703518,75.6022613483925,64.2397808192285,0,0,0,0,0,0,0,0
0.001,0.001,30,30,3,83.5,80.703445713805,83.5,77.7974307151498,76.6153276456,79.0165829145729,75.3006819986673,64.9824252296854,0,0,0,0,0,0,0,0
0.001,0.01,30,30,3,80.85,83.3668004024987,85.15,79.0504589005838,74.8677831148815,83.7281407035176,76.5897783928544,58.430959814498,0,0,0,0,0,0,0,0
0.001,0.1,30,30,3,84.3,81.7752296433931,84.3,78.678643128086,77.2568317656518,80.1537688442211,76.2731733367922,61.6124275893163,0,0,0,0,0,0,0,0
0.001,1,30,30,3,79.65,83.069190391091,83.9,76.5897105572907,71.0595559530156,83.0532663316583,73.7759438450711,60.9815718861687,0,0,0,0,0,0,0,0
0.001,10,30,30,3,80.5,81.6199370540075,82.45,74.2804182207941,67.6435628853726,82.3613065326633,71.1237499743834,66.8995587080781,0,0,0,0,0,0,0,0
0.01,1e-05,30,30,3,81.25,82.7406038530243,84.95,78.8978931858627,75.2834684487292,82.8768844221105,76.4398840513156,60.0585640412628,0,0,0,0,0,0,0,0
0.01,0.0001,30,30,3,81.25,82.7406038530243,84.95,78.8978931858627,75.2834684487292,82.8768844221105,76.4398840513156,60.0585640412628,0,0,0,0,0,0,0,0
0.01,0.001,30,30,3,83.55,80.4874038226078,83.55,77.5785130925318,76.4766768545733,78.7125628140704,75.0599679941958,65.6285669449508,0,0,0,0,0,0,0,0
0.01,0.01,30,30,3,80.5,83.1040462845072,84.75,78.8876443259747,74.4582333366046,83.8773869346734,76.3983329620167,59.4646452145438,0,0,0,0,0,0,0,0
0.01,0.1,30,30,3,81.75,84.1989630320264,85.3,80.0390679635587,75.759438852214,84.8311557788945,77.6929629690696,55.7343199562591,0,0,0,0,0,0,0,0
0.01,1,30,30,3,79.25,82.1127787173039,83.7,75.9703766928681,70.5466794746432,82.2974874371859,73.0850011170115,63.8654823370764,0,0,0,0,0,0,0,0
0.01,10,30,30,3,81.55,84.9527968468528,85.85,79.0472127745431,73.0388835623735,86.1326633165829,76.5172007664874,54.9869068925368,0,0,0,0,0,0,0,0
0.1,1e-05,30,30,3,81.15,83.487894527375,85.45,78.938326063467,73.9715436618976,84.6201005025126,76.4349127002478,58.8860860572208,0,0,0,0,0,0,0,0
0.1,0.0001,30,30,3,81.15,83.487894527375,85.45,78.938326063467,73.9715436618976,84.6201005025126,76.4349127002478,58.8860860572208,0,0,0,0,0,0,0,0
0.1,0.001,30,30,3,83.7,80.8064170454795,83.7,77.8489198847547,76.6443475931923,79.091959798995,75.3571771742481,64.6493691620813,0,0,0,0,0,0,0,0
0.1,0.01,30,30,3,80.6,83.0616275554351,84.9,78.4299807026492,73.6768427049155,83.8386934673367,75.8732156187998,59.9745478204572,0,0,0,0,0,0,0,0
0.1,0.1,30,30,3,80.95,83.3723641115998,85.1,79.3475670781108,75.4531858968549,83.6658291457286,76.9327009406724,58.1895994411268,0,0,0,0,0,0,0,0
0.1,1,30,30,3,80.35,82.7336021096976,84.7,77.5820071073603,72.2933502304547,83.705527638191,74.9005756292694,61.5216450152852,0,0,0,0,0,0,0,0
0.1,10,30,30,3,79.9,82.270461880785,84.3,76.691628094838,71.2659298182038,83.0115577889447,73.8950341467841,63.323897470767,0,0,0,0,0,0,0,0
1,1e-05,30,30,3,92.9,85.8790261192611,92.9,86.6468961848992,86.5222924829888,86.7718592964824,85.1682749437491,46.9960837294718,0,0,0,0,0,0,0,0
1,0.0001,30,30,3,92.95,85.9953515809659,92.95,86.7380221191867,86.6145875090195,86.8618090452261,85.2695159559104,46.6088444609083,0,0,0,0,0,0,0,0
1,0.001,30,30,3,92.7,85.469568341779,92.7,86.2850194918335,86.0940040523301,86.4768844221106,84.7650152448002,48.4041031831362,0,0,0,0,0,0,0,0
1,0.01,30,30,3,92.8,85.8202613909797,92.8,86.4505848839627,86.204587811471,86.6979899497487,84.9478730326047,47.2791461386961,0,0,0,0,0,0,0,0
1,0.1,30,30,3,93.1,86.3347133506944,93.1,87.0254141372569,86.9209290200973,87.1301507537688,85.5890864419019,45.4684155865753,0,0,0,0,0,0,0,0
1,1,30,30,3,93,86.3576160808223,93,86.8103700993964,86.5698194484006,87.0522613065327,85.3476820524661,45.4908923422529,0,0,0,0,0,0,0,0
1,10,30,30,3,92.55,85.7509508517881,92.55,85.8963326162005,85.5240609743947,86.2718592964824,84.3295527522556,47.6017316245968,0,0,0,0,0,0,0,0
10,1e-05,30,30,3,92.6,85.0259515897768,92.6,85.9573955407634,85.869243614882,86.0457286432161,84.4031374455227,49.8039525235222,0,0,0,0,0,0,0,0
10,0.0001,30,30,3,92.6,85.0259515897768,92.6,85.9573955407634,85.869243614882,86.0457286432161,84.4031374455227,49.8039525235222,0,0,0,0,0,0,0,0
10,0.001,30,30,3,92.55,84.9208702961099,92.55,85.8645997530145,85.7776172995527,85.9517587939698,84.3000926338415,50.1521679505986,0,0,0,0,0,0,0,0
10,0.01,30,30,3,92.75,85.1619082806561,92.75,86.1720147858536,86.0663996511086,86.2778894472362,84.6411705173853,49.3643420648632,0,0,0,0,0,0,0,0
10,0.1,30,30,3,92.7,85.2697482652786,92.7,86.0885431961187,85.9963796276332,86.1809045226131,84.5487236316442,48.9972392830118,0,0,0,0,0,0,0,0
10,1,30,30,3,92.85,85.8184897669315,92.85,86.2666613297042,85.8953409589096,86.6412060301508,84.7410718202947,47.3705771559311,0,0,0,0,0,0,0,0
10,10,30,30,3,92.75,85.4601127174182,92.75,86.0792728602816,85.8313390256454,86.3286432160804,84.5353204517116,48.4745841849388,0,0,0,0,0,0,0,0
100,1e-05,30,30,3,91,82.7474421501036,91,83.0647441334464,82.7168491287167,83.4155778894472,81.1837083030909,57.5549783724079,0,0,0,0,0,0,0,0
100,0.0001,30,30,3,91,82.7474421501036,91,83.0647441334464,82.7168491287167,83.4155778894472,81.1837083030909,57.5549783724079,0,0,0,0,0,0,0,0
100,0.001,30,30,3,91,82.6701067080919,91,83.072254921351,82.7752914939157,83.3713567839196,81.193339421161,57.7749469885616,0,0,0,0,0,0,0,0
100,0.01,30,30,3,91.25,82.9789617134164,91.25,83.4783522646226,83.1448183726066,83.8145728643216,81.6436514349892,56.7734600953607,0,0,0,0,0,0,0,0
