Del,Lambda,Alpha,Dimension,m,k,MeanAccuracy,StdAccuracy,MeanNMI,StdNMI,MeanPurity,StdPurity
0.1,1e-05,1e-05,20,20,3,49.2875104777871,0,53.8072037316096,0,75.9849119865884,0
0.1,1e-05,0.0001,20,20,3,49.2875104777871,0,53.8368337772331,0,75.9849119865884,0
0.1,1e-05,0.001,20,20,3,47.5272422464376,0,53.820239039401,0,76.1106454316848,0
0.1,1e-05,0.01,20,20,3,47.3595976529757,0,53.5084889965192,0,76.0687342833194,0
0.1,1e-05,0.1,20,20,3,47.2757753562448,0,53.2447993306362,0,76.1944677284158,0
0.1,1e-05,1,20,20,3,44.3839061190277,0,53.878197135481,0,77.1584241408215,0
0.1,1e-05,10,20,20,3,48.0301760268231,0,52.4162444020034,0,75.5658005029338,0
0.1,1e-05,100,20,20,3,45.2640402347024,0,51.061246680221,0,73.9312657166806,0
0.1,1e-05,1000,20,20,3,48.1559094719195,0,51.1895257711873,0,75.0209555741827,0
0.1,1e-05,10000,20,20,3,44.5515507124895,0,50.8175055717744,0,74.056999161777,0
0.1,1e-05,100000,20,20,3,44.2162615255658,0,50.8388909637943,0,74.056999161777,0
0.1,0.0001,1e-05,20,20,3,47.0662196144174,0,53.9620469503916,0,76.1944677284158,0
0.1,0.0001,0.0001,20,20,3,47.0662196144174,0,53.9620469503916,0,76.1944677284158,0
0.1,0.0001,0.001,20,20,3,47.1081307627829,0,54.0467151476175,0,76.2782900251467,0
0.1,0.0001,0.01,20,20,3,47.4015088013412,0,54.3612258027456,0,76.4459346186085,0
0.1,0.0001,0.1,20,20,3,45.7250628667225,0,53.7401297216875,0,76.1106454316848,0
0.1,0.0001,1,20,20,3,45.2640402347024,0,53.330107672418,0,76.0268231349539,0
0.1,0.0001,10,20,20,3,48.8683989941324,0,52.9418245274003,0,76.5716680637049,0
0.1,0.0001,100,20,20,3,47.8625314333613,0,52.3493106859634,0,75.859178541492,0
0.1,0.0001,1000,20,20,3,46.1441743503772,0,51.7907921682271,0,74.3503772003353,0
0.1,0.0001,10000,20,20,3,46.1022632020117,0,50.823188966989,0,74.0989103101425,0
0.1,0.0001,100000,20,20,3,48.0720871751886,0,52.1533247902282,0,75.0628667225482,0
0.1,0.001,1e-05,20,20,3,46.5632858340319,0,52.5027855352021,0,75.7753562447611,0
0.1,0.001,0.0001,20,20,3,46.8985750209556,0,52.7133486124847,0,75.943000838223,0
0.1,0.001,0.001,20,20,3,42.9589270746018,0,49.1912114537559,0,71.6261525565801,0
0.1,0.001,0.01,20,20,3,45.222129086337,0,54.1432211380867,0,75.6496227996647,0
0.1,0.001,0.1,20,20,3,45.9346186085499,0,54.4128506970695,0,76.6554903604359,0
0.1,0.001,1,20,20,3,50.9220452640402,0,54.1476122559616,0,77.661357921207,0
0.1,0.001,10,20,20,3,48.1559094719195,0,52.635065804831,0,76.1106454316848,0
0.1,0.001,100,20,20,3,42.3721709974853,0,51.3282781168991,0,75.1886001676446,0
0.1,0.001,1000,20,20,3,47.2338642078793,0,49.650816138821,0,72.2129086336966,0
0.1,0.001,10000,20,20,3,47.5272422464376,0,50.2227370852901,0,73.2187761944677,0
0.1,0.001,100000,20,20,3,47.5272422464376,0,50.2227370852901,0,73.2187761944677,0
0.1,0.01,1e-05,20,20,3,46.6890192791282,0,53.8218683776249,0,76.9069572506287,0
0.1,0.01,0.0001,20,20,3,46.7309304274937,0,53.6713918066579,0,76.8650461022632,0
0.1,0.01,0.001,20,20,3,46.7309304274937,0,53.6809409921713,0,76.8650461022632,0
0.1,0.01,0.01,20,20,3,46.7728415758592,0,54.0089549866882,0,77.0326906957251,0
0.1,0.01,0.1,20,20,3,47.6110645431685,0,55.2243926848495,0,77.4937133277452,0
0.1,0.01,1,20,20,3,47.5272422464376,0,55.0780349527933,0,77.4098910310143,0
0.1,0.01,10,20,20,3,43.8390611902766,0,55.0201734300292,0,76.6974015088013,0
0.1,0.01,100,20,20,3,44.0905280804694,0,52.1576027564822,0,76.2782900251467,0
0.1,0.01,1000,20,20,3,45.9346186085499,0,54.4905101424336,0,77.4518021793797,0
0.1,0.01,10000,20,20,3,47.024308466052,0,54.72207385821,0,77.661357921207,0
0.1,0.01,100000,20,20,3,46.3118189438391,0,54.3766887064763,0,77.2841575859179,0
0.1,0.1,1e-05,20,20,3,46.1441743503772,0,52.6179219426741,0,76.0268231349539,0
0.1,0.1,0.0001,20,20,3,47.5272422464376,0,55.4850450047907,0,77.1584241408215,0
0.1,0.1,0.001,20,20,3,47.5272422464376,0,55.3912279475925,0,77.0746018440905,0
0.1,0.1,0.01,20,20,3,47.4015088013412,0,55.7432441156036,0,77.0746018440905,0
0.1,0.1,0.1,20,20,3,47.3595976529757,0,55.9344215447682,0,77.1584241408215,0
0.1,0.1,1,20,20,3,48.1559094719195,0,55.6559732318385,0,77.0746018440905,0
0.1,0.1,10,20,20,3,48.7845766974015,0,54.2650830904849,0,76.3621123218776,0
0.1,0.1,100,20,20,3,46.3537300922045,0,54.6439637769465,0,76.0687342833194,0
0.1,0.1,1000,20,20,3,45.5574182732607,0,52.7158735308795,0,75.6077116512992,0
0.1,0.1,10000,20,20,3,45.4735959765298,0,52.6896628721212,0,75.4819782062029,0
0.1,0.1,100000,20,20,3,45.7250628667225,0,52.6108992066941,0,75.6496227996647,0
0.1,1,1e-05,20,20,3,46.8147527242246,0,54.4607155276175,0,76.9069572506287,0
0.1,1,0.0001,20,20,3,46.7728415758592,0,54.4225513012142,0,76.7393126571668,0
0.1,1,0.001,20,20,3,46.7728415758592,0,54.4425038448259,0,76.7812238055323,0
0.1,1,0.01,20,20,3,46.9823973176865,0,54.7299056624836,0,77.0746018440905,0
0.1,1,0.1,20,20,3,47.7787091366303,0,54.8581824713414,0,76.9488683989941,0
0.1,1,1,20,20,3,47.9882648784577,0,54.5026698255137,0,76.7812238055323,0
0.1,1,10,20,20,3,48.1559094719195,0,53.0527465276237,0,74.7275775356245,0
0.1,1,100,20,20,3,46.1860854987427,0,54.0979045662497,0,76.2782900251467,0
0.1,1,1000,20,20,3,46.2699077954736,0,53.944257523195,0,76.2782900251467,0
0.1,1,10000,20,20,3,46.3537300922045,0,53.9860682506219,0,76.2782900251467,0
0.1,1,100000,20,20,3,46.3537300922045,0,53.9860682506219,0,76.2782900251467,0
0.1,10,1e-05,20,20,3,46.39564124057,0,53.0077106426173,0,75.7753562447611,0
0.1,10,0.0001,20,20,3,46.39564124057,0,53.0077106426173,0,75.7753562447611,0
0.1,10,0.001,20,20,3,44.6772841575859,0,51.9578300859464,0,74.7275775356245,0
0.1,10,0.01,20,20,3,44.8449287510478,0,51.8192699183111,0,74.5599329421626,0
0.1,10,0.1,20,20,3,46.5213746856664,0,52.8157313512132,0,74.4341994970662,0
0.1,10,1,20,20,3,48.5750209555742,0,54.6110975679413,0,76.3621123218776,0
0.1,10,10,20,20,3,46.1022632020117,0,51.7981706579222,0,73.9731768650461,0
0.1,10,100,20,20,3,43.2523051131601,0,51.8356325619232,0,75.2724224643755,0
0.1,10,1000,20,20,3,46.5632858340319,0,53.1193707585548,0,75.314333612741,0
0.1,10,10000,20,20,3,44.7191953059514,0,51.153467825221,0,74.4341994970662,0
0.1,10,100000,20,20,3,44.6353730092205,0,50.9382707574029,0,74.3084660519698,0
0.1,100,1e-05,20,20,3,44.9287510477787,0,52.7910114670425,0,76.1525565800503,0
0.1,100,0.0001,20,20,3,44.9287510477787,0,52.7910114670425,0,76.1525565800503,0
0.1,100,0.001,20,20,3,44.9287510477787,0,52.7572806303255,0,76.1106454316848,0
0.1,100,0.01,20,20,3,45.0963956412406,0,52.867410315421,0,76.1525565800503,0
0.1,100,0.1,20,20,3,45.1802179379715,0,52.7808899303509,0,75.7753562447611,0
0.1,100,1,20,20,3,45.2640402347024,0,52.3360450161833,0,75.1047778709137,0
0.1,100,10,20,20,3,45.6412405699916,0,52.2587509177593,0,74.6018440905281,0
0.1,100,100,20,20,3,45.8088851634535,0,51.4732959293745,0,74.2665549036044,0
0.1,100,1000,20,20,3,45.6412405699916,0,51.8811768599839,0,74.5180217937971,0
0.1,100,10000,20,20,3,47.1081307627829,0,53.5888112667863,0,75.1047778709137,0
0.1,100,100000,20,20,3,47.1081307627829,0,53.5888112667863,0,75.1047778709137,0
0.1,1000,1e-05,20,20,3,44.8449287510478,0,52.7551108425436,0,76.5716680637049,0
0.1,1000,0.0001,20,20,3,45.3059513830679,0,52.86460328686,0,76.3202011735122,0
0.1,1000,0.001,20,20,3,45.3059513830679,0,52.8122598703448,0,76.3202011735122,0
0.1,1000,0.01,20,20,3,44.3839061190277,0,52.0574345178179,0,75.943000838223,0
0.1,1000,0.1,20,20,3,48.5331098072087,0,53.8295596069223,0,75.4400670578374,0
0.1,1000,1,20,20,3,46.3537300922045,0,52.4246897501518,0,72.883487007544,0
0.1,1000,10,20,20,3,45.0125733445096,0,52.3718594065982,0,75.2305113160101,0
0.1,1000,100,20,20,3,43.8390611902766,0,53.1644960202691,0,76.5297569153395,0
0.1,1000,1000,20,20,3,43.5875943000838,0,53.3788650260155,0,76.3621123218776,0
0.1,1000,10000,20,20,3,43.6295054484493,0,53.2273108582665,0,76.1944677284158,0
0.1,1000,100000,20,20,3,43.6295054484493,0,53.1866648963727,0,76.1944677284158,0
0.1,10000,1e-05,20,20,3,52.0955574182733,0,55.2362241782276,0,75.5658005029338,0
0.1,10000,0.0001,20,20,3,47.652975691534,0,54.3824151096889,0,76.4040234702431,0
0.1,10000,0.001,20,20,3,52.347024308466,0,55.6250582836591,0,75.6915339480302,0
0.1,10000,0.01,20,20,3,46.4375523889355,0,53.0779333101181,0,75.5238893545683,0
0.1,10000,0.1,20,20,3,49.8323554065381,0,55.0686962560007,0,76.5716680637049,0
0.1,10000,1,20,20,3,45.0125733445096,0,52.0198002389841,0,75.3562447611065,0
0.1,10000,10,20,20,3,47.8625314333613,0,52.1889980883117,0,73.5959765297569,0
0.1,10000,100,20,20,3,46.4794635373009,0,50.9035070738256,0,73.7217099748533,0
0.1,10000,1000,20,20,3,43.5037720033529,0,52.9406052084464,0,75.7753562447611,0
0.1,10000,10000,20,20,3,44.7191953059514,0,51.581177294884,0,74.4341994970662,0
0.1,10000,100000,20,20,3,45.0125733445096,0,51.4444917831625,0,74.5599329421626,0
0.1,100000,1e-05,20,20,3,45.4735959765298,0,52.3463483592327,0,76.1944677284158,0
0.1,100000,0.0001,20,20,3,45.222129086337,0,52.0476805904592,0,76.0687342833194,0
0.1,100000,0.001,20,20,3,49.455155071249,0,54.9296777285193,0,76.8231349538977,0
0.1,100000,0.01,20,20,3,48.9941324392288,0,53.9474036933659,0,76.4040234702431,0
0.1,100000,0.1,20,20,3,51.0896898575021,0,55.1925261131782,0,77.0326906957251,0
0.1,100000,1,20,20,3,47.024308466052,0,52.3456227996261,0,74.8952221290863,0
0.1,100000,10,20,20,3,46.8985750209556,0,52.6839219493737,0,75.943000838223,0
0.1,100000,100,20,20,3,45.3059513830679,0,51.7095680213921,0,74.8952221290863,0
0.1,100000,1000,20,20,3,44.3000838222967,0,51.1144560432111,0,74.685666387259,0
0.1,100000,10000,20,20,3,50.3772003352892,0,53.8952249485988,0,75.4819782062029,0
0.1,100000,100000,20,20,3,47.9463537300922,0,52.8649247409961,0,75.314333612741,0
0.1,1e-05,1e-05,40,40,3,43.4618608549874,0,49.982492156498,0,74.140821458508,0
0.1,1e-05,0.0001,40,40,3,45.9765297569153,0,50.1214121523654,0,73.9731768650461,0
0.1,1e-05,0.001,40,40,3,44.0905280804694,0,50.4080826748958,0,74.3503772003353,0
0.1,1e-05,0.01,40,40,3,45.7250628667225,0,50.0235733614116,0,73.6797988264878,0
0.1,1e-05,0.1,40,40,3,43.4618608549874,0,49.4763383347053,0,73.3445096395641,0
0.1,1e-05,1,40,40,3,47.1919530595138,0,54.8305789045791,0,76.487845766974,0
0.1,1e-05,10,40,40,3,41.617770326907,0,51.467561407,0,74.8533109807209,0
0.1,1e-05,100,40,40,3,41.9949706621961,0,51.6305285214615,0,75.2724224643755,0
0.1,1e-05,1000,40,40,3,41.4082145850796,0,51.5118276055807,0,74.5599329421626,0
0.1,1e-05,10000,40,40,3,41.4920368818106,0,51.2653828470828,0,74.3922883487008,0
0.1,1e-05,100000,40,40,3,41.4501257334451,0,51.2845556241893,0,74.3503772003353,0
0.1,0.0001,1e-05,40,40,3,48.2397317686505,0,51.3027312400099,0,75.2724224643755,0
0.1,0.0001,0.0001,40,40,3,48.7845766974015,0,51.1958292059427,0,74.6018440905281,0
0.1,0.0001,0.001,40,40,3,45.222129086337,0,51.4079971251226,0,73.5959765297569,0
0.1,0.0001,0.01,40,40,3,47.3595976529757,0,50.1809744026356,0,74.9790444258173,0
0.1,0.0001,0.1,40,40,3,43.4618608549874,0,49.6533174318861,0,75.0209555741827,0
0.1,0.0001,1,40,40,3,45.3478625314334,0,53.9244818592538,0,76.4040234702431,0
0.1,0.0001,10,40,40,3,44.6353730092205,0,52.2026549864262,0,75.5238893545683,0
0.1,0.0001,100,40,40,3,42.5817267393127,0,51.2415863026311,0,74.8113998323554,0
0.1,0.0001,1000,40,40,3,43.5037720033529,0,50.6095839480521,0,74.2246437552389,0
0.1,0.0001,10000,40,40,3,43.7133277451802,0,50.4996145674698,0,74.5180217937971,0
0.1,0.0001,100000,40,40,3,43.5037720033529,0,50.7927144914264,0,74.685666387259,0
0.1,0.001,1e-05,40,40,3,50.0838222967309,0,55.3555705472956,0,76.5716680637049,0
0.1,0.001,0.0001,40,40,3,48.1559094719195,0,52.6291404536447,0,74.2665549036044,0
0.1,0.001,0.001,40,40,3,46.1022632020117,0,51.9882954228467,0,75.8172673931266,0
0.1,0.001,0.01,40,40,3,44.2581726739313,0,50.8062907663509,0,74.3922883487008,0
0.1,0.001,0.1,40,40,3,46.6471081307628,0,53.1479318306381,0,75.9849119865884,0
0.1,0.001,1,40,40,3,48.6169321039396,0,53.4434925292149,0,74.0150880134116,0
0.1,0.001,10,40,40,3,47.024308466052,0,56.1799965685009,0,76.4040234702431,0
0.1,0.001,100,40,40,3,42.1207041072925,0,51.2183238113332,0,74.8952221290863,0
0.1,0.001,1000,40,40,3,42.79128248114,0,51.2279695162835,0,75.314333612741,0
0.1,0.001,10000,40,40,3,41.8273260687343,0,50.7234545006947,0,74.6437552388935,0
0.1,0.001,100000,40,40,3,41.8273260687343,0,50.6366971226082,0,74.5599329421626,0
0.1,0.01,1e-05,40,40,3,44.7611064543168,0,53.2620080133192,0,75.943000838223,0
0.1,0.01,0.0001,40,40,3,45.5993294216262,0,53.2593467833623,0,75.9849119865884,0
0.1,0.01,0.001,40,40,3,45.5574182732607,0,53.0842163720771,0,75.6496227996647,0
0.1,0.01,0.01,40,40,3,48.7007544006706,0,57.3791336491677,0,77.7032690695725,0
0.1,0.01,0.1,40,40,3,50.0419111483655,0,56.4934517348801,0,76.7393126571668,0
0.1,0.01,1,40,40,3,42.4979044425817,0,55.2395455975765,0,76.4459346186085,0
0.1,0.01,10,40,40,3,45.5574182732607,0,53.330265625627,0,76.8231349538977,0
0.1,0.01,100,40,40,3,47.8206202849958,0,55.0441996655769,0,76.2782900251467,0
0.1,0.01,1000,40,40,3,47.024308466052,0,53.8242044188104,0,75.943000838223,0
0.1,0.01,10000,40,40,3,45.9346186085499,0,54.1937568777086,0,75.943000838223,0
0.1,0.01,100000,40,40,3,46.6890192791282,0,53.9514144095124,0,75.9010896898575,0
0.1,0.1,1e-05,40,40,3,51.5088013411568,0,56.5967864834383,0,78.1642917015926,0
0.1,0.1,0.0001,40,40,3,48.5750209555742,0,56.8551038060272,0,79.4635373009221,0
0.1,0.1,0.001,40,40,3,51.4668901927913,0,56.7727981576261,0,78.3738474434199,0
0.1,0.1,0.01,40,40,3,45.2640402347024,0,58.1190601956211,0,78.1642917015926,0
0.1,0.1,0.1,40,40,3,46.8985750209556,0,57.9390413823459,0,78.5414920368818,0
0.1,0.1,1,40,40,3,48.7845766974015,0,57.0212266468611,0,78.0385582564962,0
0.1,0.1,10,40,40,3,45.9765297569153,0,56.3990690875588,0,75.9010896898575,0
0.1,0.1,100,40,40,3,47.7367979882649,0,56.357146220245,0,77.661357921207,0
0.1,0.1,1000,40,40,3,46.1022632020117,0,56.2193022614951,0,75.9010896898575,0
0.1,0.1,10000,40,40,3,44.8030176026823,0,55.3672733321347,0,74.9790444258173,0
0.1,0.1,100000,40,40,3,46.0603520536463,0,55.6551645984441,0,76.0268231349539,0
0.1,1,1e-05,40,40,3,45.1802179379715,0,54.4237364375831,0,76.6135792120704,0
0.1,1,0.0001,40,40,3,45.1802179379715,0,54.4237364375831,0,76.6135792120704,0
0.1,1,0.001,40,40,3,45.5155071248952,0,55.0962064572553,0,76.2782900251467,0
0.1,1,0.01,40,40,3,45.0963956412406,0,54.6133645986073,0,76.8231349538977,0
0.1,1,0.1,40,40,3,45.3059513830679,0,54.6799439756864,0,76.6554903604359,0
0.1,1,1,40,40,3,46.1441743503772,0,56.9328969972414,0,77.0326906957251,0
0.1,1,10,40,40,3,48.7845766974015,0,55.7251872187938,0,77.2841575859179,0
0.1,1,100,40,40,3,48.9941324392288,0,58.0649758310269,0,78.7091366303437,0
0.1,1,1000,40,40,3,48.7007544006706,0,57.6081015553038,0,78.8348700754401,0
0.1,1,10000,40,40,3,48.826487845767,0,57.1073432178082,0,78.6253143336127,0
0.1,1,100000,40,40,3,48.7007544006706,0,57.6852979316599,0,78.4995808885163,0
0.1,10,1e-05,40,40,3,48.6169321039396,0,56.3321546121088,0,77.116512992456,0
0.1,10,0.0001,40,40,3,48.6169321039396,0,56.3321546121088,0,77.116512992456,0
0.1,10,0.001,40,40,3,48.0720871751886,0,58.4448619249059,0,78.0385582564962,0
0.1,10,0.01,40,40,3,45.3478625314334,0,57.0229444696522,0,76.7393126571668,0
0.1,10,0.1,40,40,3,45.4735959765298,0,54.5222082194436,0,76.2363788767812,0
0.1,10,1,40,40,3,43.2103939647946,0,54.7747965721537,0,77.2841575859179,0
0.1,10,10,40,40,3,46.6890192791282,0,57.6359501851939,0,78.7929589270746,0
0.1,10,100,40,40,3,49.4132439228835,0,54.4184509793666,0,76.1525565800503,0
0.1,10,1000,40,40,3,51.7183570829841,0,57.5724546546105,0,77.5356244761106,0
0.1,10,10000,40,40,3,50.1257334450964,0,55.5708890707626,0,75.943000838223,0
0.1,10,100000,40,40,3,50.1257334450964,0,55.5649113216757,0,75.943000838223,0
0.1,100,1e-05,40,40,3,47.2757753562448,0,55.8456175478857,0,77.9128248113998,0
0.1,100,0.0001,40,40,3,47.1919530595138,0,55.8059058462957,0,77.9128248113998,0
0.1,100,0.001,40,40,3,47.569153394803,0,56.1611891656023,0,78.4157585917854,0
0.1,100,0.01,40,40,3,50.2095557418273,0,58.6534840860377,0,78.7510477787091,0
0.1,100,0.1,40,40,3,48.0301760268231,0,56.2320873843809,0,77.5775356244761,0
0.1,100,1,40,40,3,45.222129086337,0,54.6866356097028,0,76.1106454316848,0
0.1,100,10,40,40,3,52.0955574182733,0,59.0469970292507,0,78.6672254819782,0
0.1,100,100,40,40,3,51.257334450964,0,57.4239326102295,0,76.8650461022632,0
0.1,100,1000,40,40,3,51.5507124895222,0,58.8537488411793,0,77.9966471081308,0
0.1,100,10000,40,40,3,52.2212908633697,0,58.7028926829748,0,78.9606035205365,0
0.1,100,100000,40,40,3,51.9698239731769,0,58.029095455454,0,78.5414920368818,0
0.1,1000,1e-05,40,40,3,43.5875943000838,0,53.8487401437644,0,76.6974015088013,0
0.1,1000,0.0001,40,40,3,43.8390611902766,0,53.9476468639437,0,76.3621123218776,0
0.1,1000,0.001,40,40,3,45.8088851634535,0,55.1315295134745,0,77.3260687342833,0
0.1,1000,0.01,40,40,3,43.1684828164292,0,53.1292546596971,0,75.4819782062029,0
0.1,1000,0.1,40,40,3,49.7066219614417,0,56.6733767066962,0,75.9010896898575,0
0.1,1000,1,40,40,3,45.8927074601844,0,54.0948330266385,0,77.4937133277452,0
0.1,1000,10,40,40,3,52.5565800502934,0,58.5335343359098,0,78.0804694048617,0
0.1,1000,100,40,40,3,47.6948868398994,0,58.0315319005203,0,76.9907795473596,0
0.1,1000,1000,40,40,3,44.593461860855,0,54.7657865657599,0,76.7393126571668,0
0.1,1000,10000,40,40,3,50.1676445934619,0,56.1203207265615,0,76.8231349538977,0
0.1,1000,100000,40,40,3,50.628667225482,0,57.2192815481816,0,77.7032690695725,0
0.1,10000,1e-05,40,40,3,47.569153394803,0,55.3745896886373,0,78.2062028499581,0
0.1,10000,0.0001,40,40,3,47.569153394803,0,55.3745896886373,0,78.2062028499581,0
0.1,10000,0.001,40,40,3,47.652975691534,0,55.3885885850385,0,78.2062028499581,0
0.1,10000,0.01,40,40,3,47.4434199497066,0,55.4602139055803,0,78.1223805532272,0
0.1,10000,0.1,40,40,3,45.5155071248952,0,54.432995316602,0,75.4819782062029,0
0.1,10000,1,40,40,3,43.2103939647946,0,53.7331880299113,0,76.3621123218776,0
0.1,10000,10,40,40,3,44.9706621961442,0,53.4985721785191,0,75.859178541492,0
0.1,10000,100,40,40,3,49.6227996647108,0,53.8563734349426,0,74.5599329421626,0
0.1,10000,1000,40,40,3,49.1617770326907,0,53.4606216918054,0,73.8893545683152,0
0.1,10000,10000,40,40,3,52.7661357921207,0,58.3742679469221,0,78.290025146689,0
0.1,10000,100000,40,40,3,53.2271584241408,0,58.719058974488,0,78.290025146689,0
