Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
1e-05,1e-05,40,40,3,46.625,64.5093734901383,49.85,28.1914418205734,24.4433751498397,33.4166666666667,26.267209155809,196.602883687529,2.72654135816381,2.56055988902577,2.53091990303043,3.46743526567391,3.34917687270962,3.87176565315835,3.58932681193986,14.2924861013747
1e-05,0.0001,40,40,3,47.225,65.009318625447,50.275,28.8953634850726,25.0363685939219,34.3,26.9858445059793,194.16731451705,2.87336910263892,2.17326125236567,3.04924854130762,3.48092268964842,3.59791746834787,3.37313683775211,3.61871760201097,12.674468028672
1e-05,0.001,40,40,3,47.325,65.0958040731229,50.55,29.1491406401916,25.4383113033779,34.3111111111111,27.2518263554208,193.375866901113,4.30608419693706,3.21534904243949,4.13118223595458,4.95005075744536,5.17415511726089,4.4191564532808,5.14925963172046,18.7931801165054
1e-05,0.01,40,40,3,47.2,64.8411068108818,50.025,28.422454931795,24.3237656204506,34.3277777777778,26.4785344896592,195.63393036653,3.17280107581088,1.90319343266481,2.78749688589761,3.01764040524271,3.06385371849064,3.32297258135032,3.12723098479429,10.5504667314841
1e-05,0.1,40,40,3,45.2,62.8079795176262,48.55,24.042624468244,19.2847118551575,32.6555555555556,21.8120816522881,209.161218913872,2.69206653376588,2.14031810515337,2.31480740739556,3.39780083403638,3.95301736184746,3.2139954579683,3.62136100651627,13.0416324025656
1e-05,1,40,40,3,38.5,54.9558456672971,41.275,12.4541215585852,8.0861678865434,28.6333333333333,9.26539238032018,261.823090333105,2.19532331205325,1.30832917814074,2.04277180973957,1.64800231876183,1.59325976736684,3.45490248284677,1.88135490516815,6.61911468654338
1e-05,10,40,40,3,36.075,52.0242804918186,38.875,9.74515136551522,5.97114682729047,28.1555555555556,6.26628980801197,281.461695102435,2.74886340148069,1.61341190940698,2.31915334167929,1.32864755716278,1.07317904726811,3.93009910973574,1.53164536870997,9.30048987502975
1e-05,100,40,40,3,35.35,51.7248209515355,38.075,9.58902273861877,5.87132541899564,27.2388888888889,6.11273577032595,282.715366007057,1.90831513819565,1.04795018319564,1.5636939882499,1.07821348574585,0.838604462164382,3.55768165599904,1.23710759156851,6.18343755369721
1e-05,1000,40,40,3,35.65,51.9234136708671,38.3,9.35977981215092,5.64462611799211,28.6055555555556,5.81543474641519,283.301646196353,2.11213425499212,1.38000209533316,1.89590201340798,1.16735693425797,0.920502679453573,2.85635166881935,1.34900004036269,8.48489648162468
1e-05,10000,40,40,3,35.425,51.6728187990227,37.925,9.28211577067574,5.59106191090425,28.5611111111111,5.7286484788831,284.688785334992,1.75218118038315,0.97334920945651,1.55478651624945,1.24240684342655,0.969431170172109,2.65215314861928,1.42907604068914,7.09867776703585
1e-05,100000,40,40,3,35.475,51.6742447211593,37.975,9.29791947200894,5.60040161504899,28.6111111111111,5.74526932329401,284.735019197135,1.65600758183986,0.970915375740335,1.4740816350076,1.22737895844289,0.960380572293697,2.69595541190695,1.41303741943735,7.18214802223924
0.0001,1e-05,40,40,3,51.225,68.0350256803975,54.275,33.2779884551693,28.8915506395249,39.3166666666667,31.4926971673102,178.205563286212,3.2349008227971,2.18228865239266,3.04240858531526,3.56495472158778,3.59645973607835,3.54416094690384,3.69097966865021,12.298235981326
0.0001,0.0001,40,40,3,51.3,67.8758828877529,54.275,33.202051286558,28.9590109683456,39.0055555555556,31.425027431374,178.802206566869,2.95051784532064,2.32999524459207,2.74987373447501,3.45706592900771,3.35254831456647,3.90863154424881,3.56456587102956,12.590388224733
0.0001,0.001,40,40,3,51.475,68.2359355296599,54.575,33.5473868342525,29.2785205108597,39.3555555555556,31.7797664782052,176.825285153189,1.95238458187816,1.96127149702456,2.32453699093437,3.2609996287275,3.29650867752105,3.31250695576048,3.37405680198817,11.2775237904448
0.0001,0.01,40,40,3,51.375,68.0895378078668,54.525,33.4968359863493,29.4479410175112,38.8777777777778,31.7434954421595,176.996359511758,2.48956154104827,1.63527095353099,2.31075384524907,2.92745906577061,2.82829572315473,3.15704624848753,3.01686943717253,9.12891497587975
0.0001,0.1,40,40,3,48.975,66.0483695637356,52.675,28.5544249917666,23.4384670110535,37.1444444444444,26.5203753115539,191.010881797276,2.29870132417802,1.47509546867302,2.09181606372177,2.34224780329995,2.98122723743195,3.7458893794129,2.47674492391638,7.64681975285518
0.0001,1,40,40,3,40.2,57.0359545834198,43.3,13.9442610097784,9.08943545528582,31.1555555555556,10.818583915547,251.03786987561,3.23565208952453,1.86181338893942,2.88867520577244,2.645989700592,2.17736932885205,2.26741091630399,2.90521945341304,11.3624864283702
0.0001,10,40,40,3,37.375,54.1527577169317,40.55,10.3470673645159,6.27815138225673,31.05,6.85345432683177,271.916534317504,2.66471282588658,1.58993890254887,2.4318488622628,1.62033817350844,1.27897610525239,3.2401004658508,1.83617519380318,8.15096213864999
0.0001,100,40,40,3,37.325,53.9431863465313,40.35,9.82766928359417,5.87228526599306,31.6055555555556,6.26034816617028,274.384931284702,2.1507427657543,1.06318343713891,1.78029335909688,1.56921569654147,1.21683893482177,2.00760727445632,1.77310524403291,6.96863975801803
0.0001,1000,40,40,3,37.775,54.0368690259208,40.7,10.1160960397815,6.08721537535397,31.1166666666667,6.58975178507661,273.093025604758,2.218764671313,1.10645647149511,1.79428103831157,1.55868621212303,1.17697827811778,1.73035713148157,1.75253338571347,7.65752182213187
0.0001,10000,40,40,3,37.775,53.9313528933018,40.725,10.1640319714577,6.1354646711209,30.7444444444444,6.65194451354184,273.306159289621,2.13583837299444,1.16651173498745,1.73385408843997,1.54765017972783,1.16638044673693,1.98782301254868,1.73818021722021,7.74696172063165
0.0001,100000,40,40,3,37.775,53.9313528933018,40.725,10.1640319714577,6.1354646711209,30.7444444444444,6.65194451354184,273.306159289621,2.13583837299444,1.16651173498745,1.73385408843997,1.54765017972783,1.16638044673693,1.98782301254868,1.73818021722021,7.74696172063165
0.001,1e-05,40,40,3,60.825,76.3923623178288,64.4,45.021010404197,39.3328560606618,52.8277777777778,43.5583308922195,133.688233476053,2.55780396260369,1.51430114620518,2.54732975660571,3.45113599476748,4.00377557706422,3.28383516459079,3.5723656117193,8.85675745721094
0.001,0.0001,40,40,3,60.725,76.2997704494583,64.3,44.867562433333,39.2002567184826,52.6444444444445,43.4008133320269,134.17006355193,2.64430730269973,1.56877693408872,2.60554963278171,3.57858865563428,4.09086309516883,3.42409360409469,3.70250190643047,9.14799205330185
0.001,0.001,40,40,3,61.15,76.7585520384527,64.775,45.7233015873779,40.1717208956311,53.1333333333333,44.2910367134779,131.273286287511,3.00739828497065,1.66882614441785,2.60461662779338,2.99919458421629,3.05560292383415,3.24726327741792,3.09162251174684,9.56965477526971
0.001,0.01,40,40,3,59.6,76.350432443281,63.675,44.0268442400518,38.0287155023088,52.7611111111111,42.5119785657347,134.702969361904,2.61990245789588,1.64587140000141,2.31255630562083,4.15105445468666,5.1229158201303,3.67666519294524,4.33334002370647,9.79636078834145
0.001,0.1,40,40,3,59.425,75.3318212046529,63.3,40.2279629970375,32.910342097188,52.5333333333333,38.5122132482891,142.592939824654,3.62294002771843,2.03779244840575,3.40506159187238,4.74627898272169,5.55097041237243,4.2903215159895,4.96343613971902,11.2211204577815
0.001,1,40,40,3,50.625,67.1514920350959,54.075,21.3654046199645,14.1456660258022,44.5388888888889,18.5706663120731,197.728158609925,3.26651785375328,1.52785697430954,2.40384529914515,2.82165551477672,2.43954201017667,2.80444605857792,3.02839863666513,9.29674208474228
0.001,10,40,40,3,46.2,62.6391710433131,49.525,15.1946317417395,9.45470932736571,40.3111111111111,11.9678074373173,226.327717280797,3.87262472003449,2.60514875071335,3.57547588130276,3.02439900146576,2.27772510301924,2.20054239479173,3.28602837407304,18.2477208861898
0.001,100,40,40,3,46.675,62.7833010190712,49.775,14.4695251866782,8.80830560404207,40.9055555555556,11.1715022639911,226.91786352162,2.62480157980243,1.69574204801153,2.4136475393985,1.28052332166644,0.948284640180857,2.24525868374388,1.38755950940321,10.6537466720506
0.001,1000,40,40,3,47.275,63.2435414237068,50.45,14.7129327773312,8.96856449792299,41.3944444444444,11.4283768948924,224.332038556697,2.92368203925575,1.77276570934443,2.60821352227493,1.39506137114009,1.0014883339349,2.60716144673241,1.50925946451999,11.2568987914766
0.001,10000,40,40,3,47.05,63.1297870697594,50.3,14.7308743797542,8.99592799074304,40.8944444444444,11.4555358195401,224.507967926285,3.13315602335196,1.8737918698702,2.71006354989038,1.34304065544248,0.9364933346266,2.35737904029949,1.43845719020967,11.3984928332767
0.001,100000,40,40,3,47.05,63.1297870697594,50.3,14.7308743797542,8.99592799074304,40.8944444444444,11.4555358195401,224.507967926285,3.13315602335196,1.8737918698702,2.71006354989038,1.34304065544248,0.9364933346266,2.35737904029949,1.43845719020967,11.3984928332767
0.01,1e-05,40,40,3,70.475,85.0898744342212,74.475,59.0685138501977,51.7587079064913,68.9166666666667,57.983208406938,87.4736818153751,1.90558390001595,1.53711438049391,2.06978930758128,4.09960499411757,4.62156250958703,3.62369601919176,4.22910154205826,8.46172708845513
0.01,0.0001,40,40,3,70.45,85.0639420636614,74.45,58.939533986162,51.5852973910769,68.8833333333333,57.8490179487481,87.6619287707062,1.93577432109795,1.57898570718291,2.10092572188759,4.28114686833662,4.84560534941193,3.67175572763995,4.41767956074415,8.75303304112841
0.01,0.001,40,40,3,70.475,85.4114794954112,74.575,59.4960214102319,52.0389948159877,69.5444444444445,58.4211944119318,85.9790643910929,1.76166745506132,1.38840154132865,1.89681751011178,3.63305226302182,3.97183783291723,3.39761071539813,3.74646996809439,7.54301235131281
0.01,0.01,40,40,3,70.4,85.1770060416424,74.275,58.9300663576003,51.493576824904,69.2166666666667,57.8352518078076,87.3496445050175,2.30096598072298,1.58507180817039,2.3406136422362,4.18386190414942,5.22868736090874,3.70041057300121,4.32704110430472,8.99713870664468
0.01,0.1,40,40,3,67.65,83.2775737001224,71.975,52.8393245575965,44.1685996245222,65.9222222222222,51.5275282618406,99.2997767172119,4.21340453526335,0.813886198087273,2.63378160741462,2.684644335369,3.32079691851507,2.06100379075692,2.78906280348538,5.30523350052764
0.01,1,40,40,3,64.275,79.9748414909571,68.6,42.3268385854122,32.3315491851714,62.0444444444444,40.5565765431768,121.976804469391,3.08997033426968,1.15439717946699,2.01453054911891,3.63386785263749,4.34074552371483,2.27043380975956,3.82712221544531,8.29101499552635
0.01,10,40,40,3,58.75,76.0020102553674,63.425,30.2783560919187,20.7277072739021,58.3944444444444,27.8535762108396,150.67609980669,3.28506722407117,2.01075638081786,2.77901361397649,5.98329146727776,5.46802569103108,2.78584630648337,6.34100675454236,14.0201153966248
0.01,100,40,40,3,58.675,75.7283366536896,63.375,29.4575774986558,19.992683826536,58.2166666666667,26.9881482577686,152.800116936356,3.74916657405349,1.84237755658684,2.46432884710354,5.35860525043976,4.78423866918632,3.11732734354348,5.70173393169003,13.2403020744656
0.01,1000,40,40,3,59.2,75.7957692312592,63.825,29.8439788277969,20.3328816833904,57.5555555555556,27.4155237189408,151.059163473422,3.29309040939426,1.65153914681023,2.53872780913766,4.13305666772857,3.74356515846999,4.03151167922816,4.39188317905475,11.0056609817321
0.01,10000,40,40,3,58.725,75.6020355710882,63.4,29.4678763244036,19.9950264983509,57.6611111111111,27.0128740299004,152.775673085847,4.20886960279519,2.07746006919945,3.32540724323102,4.3920863356666,3.97285607588994,4.12314305378498,4.66530287299638,14.0857772075046
0.01,100000,40,40,3,58.725,75.6020355710882,63.4,29.4678763244036,19.9950264983509,57.6611111111111,27.0128740299004,152.775673085847,4.20886960279519,2.07746006919945,3.32540724323102,4.3920863356666,3.97285607588994,4.12314305378498,4.66530287299638,14.0857772075046
0.1,1e-05,40,40,3,75.075,88.8138575355786,79.1,67.1380336117939,60.2769417601427,75.8944444444444,66.2889691423634,66.6427077575128,2.11164101536643,1.2196464211686,1.81888244076777,3.01384002932953,3.90574948811764,2.76793936714517,3.10280214106117,6.98034562995791
0.1,0.0001,40,40,3,75.075,88.7983153160664,79.1,67.123665795702,60.2643154975164,75.8777777777778,66.2742228233994,66.7238355699587,2.11164101536643,1.22824760760865,1.81888244076777,3.02376620517868,3.91624663688399,2.76922138978163,3.11304610980247,7.0463904639255
0.1,0.001,40,40,3,74.85,88.8032242765551,79.05,67.0997446745597,60.2283276732728,75.8888888888889,66.2491261195356,66.7538165534778,2.55821118057999,1.11569370359816,1.85142587693318,3.07367911856098,4.09565829528794,2.63262739925718,3.16620828104035,6.84178710370697
0.1,0.01,40,40,3,74.35,88.5991117996321,78.65,66.8464094945963,60.2012879576071,75.3555555555555,65.9918908367506,67.6292685254313,2.60394999098592,0.743431012406301,1.86040616831678,2.30571371825988,3.83610762274918,2.31032156503852,2.38392010688037,4.48844383306461
0.1,0.1,40,40,3,72.075,88.1189907602698,77.125,63.8439368582821,55.4187091289555,75.4722222222222,62.876707148969,72.584975778885,2.06172123344657,0.796139262731942,1.26518553755741,2.56301495987099,3.52565693266704,2.52467249230779,2.64943537475096,4.90829895923732
0.1,1,40,40,3,71.4,86.3828243489272,76,58.2258496410459,49.0702134992961,72.6333333333333,57.0505383981043,83.3137685838533,3.74017230737955,2.02920901007356,2.63523138347365,7.69177116707382,9.15146279916191,3.41426443704797,7.99699900626353,13.7731797475596
0.1,10,40,40,3,68.725,84.7886883809287,73.65,52.0178072700959,41.5950552132758,70.4055555555556,50.6055972041608,94.341694589573,2.84665983605738,1.74774078635543,2.64365067451978,5.56049180711747,6.45309678342522,3.68048742075299,5.80563959348871,10.6267875325727
0.1,100,40,40,3,69.45,84.9360338150129,73.925,52.2362601821812,41.6877903749591,70.7333333333333,50.8320766784898,93.5255803229889,2.99490307763781,0.815812985175342,2.05497364135569,4.35694014732902,5.63424090033162,2.01039820936536,4.55519420334707,6.21967582531607
0.1,1000,40,40,3,68.9,84.8402489723325,73.675,51.7257871674635,40.950325916003,70.6944444444444,50.3007406038647,94.4418426394209,2.90641053917409,0.914437131530752,2.08849360917278,3.62800872305385,4.33917156009043,2.12297672580895,3.79217071460431,6.19061847863248
0.1,10000,40,40,3,68.875,84.8274759816093,73.65,51.6965552708353,40.9195366004953,70.6611111111111,50.2707608697148,94.483129750781,2.83639540418625,0.892329208033459,2.00762435618707,3.53434789242245,4.25989547468979,2.0988026503599,3.69376723887867,5.91037783694486
0.1,100000,40,40,3,68.875,84.8274759816093,73.65,51.6965552708353,40.9195366004953,70.6611111111111,50.2707608697148,94.483129750781,2.83639540418625,0.892329208033459,2.00762435618707,3.53434789242245,4.25989547468979,2.0988026503599,3.69376723887867,5.91037783694486
1,1e-05,40,40,3,75.575,89.0405759133676,79.625,68.6376202324741,63.0100297402199,75.4888888888889,67.8447616492895,64.0200310989273,2.60354992696937,1.40795918925453,2.18342875109565,3.72504985233181,4.6801855331767,2.89005199757666,3.83455688056599,8.53255688100326
1,0.0001,40,40,3,75.575,89.0405759133676,79.625,68.6376202324741,63.0100297402199,75.4888888888889,67.8447616492895,64.0200310989273,2.60354992696937,1.40795918925453,2.18342875109565,3.72504985233181,4.6801855331767,2.89005199757666,3.83455688056599,8.53255688100326
