Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
100,0.0001,50,50,3,58.8226028745816,68.4724436115795,65.5749163221107,49.3699524266576,51.4664013364049,47.4396256239601,48.2124818285712,171.139915953839,0.947966684611813,0.246759584773845,0.60941088669262,0.937744536028356,0.920494452117449,1.00172180875884,0.957194291792588,1.24440954192185
100,0.001,50,50,3,58.7586139003741,68.4065192516881,65.4754873006497,49.3123221360728,51.3926381829202,47.3956405990017,48.1531708900049,171.510148788248,0.900778925452918,0.298856771021503,0.650744377170764,0.754134171182774,0.794832610902889,0.780422320043336,0.770750452314389,1.57265809660198
100,0.01,50,50,3,58.6956093719236,68.3365808317125,65.3002559558968,49.2740187818421,51.5158265882516,47.2205990016639,48.1177904377745,171.73661693758,0.835485245446277,0.419494259406941,0.846493607950157,0.877277386954017,0.861845338862411,0.926144636684715,0.895615189941368,2.23158083685626
100,0.1,50,50,3,58.9436897026974,68.5269114842173,65.4361094703682,49.3269867984184,51.4305874306276,47.3918885191348,48.1687210208101,170.805189447477,0.873038680077988,0.320256380335295,0.751897187976742,0.764575555652331,0.75959798855105,0.867780554392325,0.779696752793623,1.59996241409984
100,1,50,50,3,59.3108879700728,68.5881998968532,65.9106123252609,49.5154024349941,51.6221524523254,47.5780532445923,48.3613378019944,170.465689776343,0.915984912484126,0.22538316588115,0.616566655081803,0.823424774261914,0.810449586296642,0.955230495675485,0.839481183694802,1.27135013464305
100,10,50,50,3,60.0285489269541,68.6705818022231,66.2039771608584,50.2798084454494,52.0442908019233,48.6335690515807,49.1348984796758,170.365837546857,0.939892823474077,0.212816131153488,0.492135364450159,0.908081225287917,0.821525830022288,1.03859096875732,0.925509981879344,1.18206569434374
100,100,50,50,3,59.6495373104942,68.4957790995627,65.9992124433944,50.1951379812577,52.2908185102558,48.2668885191348,49.0558159425781,171.021905333616,0.989701792127724,0.390773538522828,0.659207957378244,1.09411395936855,0.991603598343268,1.29190901687428,1.11396222159329,1.78889245309439
100,1000,50,50,3,59.3719236070093,68.3681929698364,65.9450679267572,49.7731532134055,51.8100385570288,47.8933194675541,48.6230424044197,171.782704436476,1.58808320865574,0.375627061983836,0.928748038287911,1.49544048600987,1.61909560996224,1.43820067953553,1.53039028097171,2.07047419790279
100,10000,50,50,3,58.9614097263241,68.2943219651575,65.7176609568813,49.5805873627705,51.6850367606204,47.6433943427621,48.4277699927932,172.14279069795,1.67729226217884,0.313624126217766,0.821017006630034,1.42711240117159,1.56932925818735,1.34841305219622,1.4609875856484,1.82992700447935
100,100000,50,50,3,59.4300059066745,68.3048883819747,65.9765701909825,49.9796118112131,51.9232175081753,48.1794425956739,48.8317850489989,172.236751202879,1.45531918485235,0.387935582326803,0.779896046691812,1.33368459854383,1.57814651685744,1.16758712607275,1.36813748882895,2.20063623722846
