Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
0.001,1e-05,50,50,3,36.7296711951171,35.0452275372735,39.5058082299665,21.6836744785245,22.9856373546193,20.5212978369384,19.9235559697044,356.222162932922,0,0,0,0,0,0,0,0
0.001,0.0001,50,50,3,36.2768261468793,35.2066861403255,39.0234298090175,21.7936769660908,22.9616556562236,20.738768718802,20.0250256507258,355.462109802871,0,0,0,0,0,0,0,0
0.001,0.001,50,50,3,36.4441819255759,35.1878481015915,38.8462295727505,21.8148902664055,22.9315736859965,20.8019134775374,20.0425841951642,355.664611898618,0,0,0,0,0,0,0,0
0.001,0.01,50,50,3,35.1939358141366,34.7249794491556,37.9306950187045,20.0510510306849,20.4391086131447,19.6774542429285,18.1808382571182,358.745213119867,0,0,0,0,0,0,0,0
0.001,0.1,50,50,3,31.3152195314038,30.5283420901269,33.0576885213625,12.3523360759826,9.37335403419087,18.1069883527454,9.57582483085363,388.683066230879,0,0,0,0,0,0,0,0
0.001,1,50,50,3,27.5841701122268,25.8983205763865,28.9525497145107,9.77136858929473,7.06910045415084,15.8180532445923,6.76865439169179,416.757014615808,0,0,0,0,0,0,0,0
0.001,10,50,50,3,23.5676314235086,26.880894064103,24.0007875566056,5.53843297786629,2.94922224503736,45.3709650582363,1.21601513576723,436.82658796321,0,0,0,0,0,0,0,0
0.01,1e-05,50,50,3,48.9072652096869,51.3975795343035,52.5792478834416,33.2480230723574,34.7157901026996,31.8993344425957,31.7244446365061,265.832454116291,0,0,0,0,0,0,0,0
0.01,0.0001,50,50,3,48.2772199251821,51.0953732853193,50.8466233510534,33.9134736404899,35.4101498310112,32.5381863560732,32.4050633778293,267.558606370345,0,0,0,0,0,0,0,0
0.01,0.001,50,50,3,48.3067532978933,51.7036003277644,51.6144910415436,33.1367979251636,34.2658417724444,32.0797836938436,31.5954708967496,264.498619038012,0,0,0,0,0,0,0,0
0.01,0.01,50,50,3,48.0606418586336,51.1320073029544,51.6932467021067,29.9498845136761,29.1270601296028,30.8205490848586,28.2303936755424,269.34856507917,0,0,0,0,0,0,0,0
0.01,0.1,50,50,3,37.970072848986,42.8379288156358,41.9078558771412,16.9346145507982,13.2492221761777,23.4603161397671,14.3848725184595,322.259289600168,0,0,0,0,0,0,0,0
0.01,1,50,50,3,33.097066351644,35.1272282695211,35.1939358141366,13.6496528462091,10.4008673056376,19.8499168053245,10.9259220050934,366.78382617929,0,0,0,0,0,0,0,0
0.01,10,50,50,3,30.8426855680252,38.8165824790095,31.7975979523528,6.41193522238567,3.44530305870306,46.1508319467554,2.16968837325467,380.278919190518,0,0,0,0,0,0,0,0
0.1,1e-05,50,50,3,48.858042921835,55.1859939518101,55.1289623941721,34.0821868994958,34.4327547545321,33.7386855241265,32.5260323185692,246.129622427863,0,0,0,0,0,0,0,0
0.1,0.0001,50,50,3,49.1533766489466,55.1050143469278,54.7154951762158,33.7393129985634,34.5753394036555,32.942762063228,32.1977012771378,245.87768007791,0,0,0,0,0,0,0,0
0.1,0.001,50,50,3,49.5373104941918,55.6063309357106,55.4242961212837,34.1692465512737,34.2822472452102,34.0569883527454,32.6040801103272,243.815592114189,0,0,0,0,0,0,0,0
