Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy
0.01,1,40,40,3,45.5993294216262,55.6498081948008,72.7242246437552,37.5674985737309,53.8703307678345,28.9043862567124,29.5591227054822,137.948240727167
0.01,10,40,40,3,47.6655490360436,54.5773950146273,71.8315171835708,40.3118501804581,52.9466350105998,32.6758628436146,31.8736865052859,145.391685751288
0.01,100,40,40,3,40.2640402347024,51.459361872897,69.8910310142498,33.43711569392,43.3105062464224,27.3437290742333,23.7625191536895,156.116852609712
0.01,1000,40,40,3,41.9027661357921,51.6807639069935,70,34.3627689614878,44.4048023482005,28.1424831405823,24.7976387898705,155.559427005801
0.01,10000,40,40,3,41.7435037720034,51.2467764477183,70.0670578373847,34.1276397483888,43.7883957355185,28.0736198174301,24.4342653806657,157.216855086643
0.01,100000,40,40,3,41.6387259010897,51.1552743737941,69.9119865884325,33.9680926109391,43.4589084191444,28.0201362577925,24.2057337862489,157.555136552467
0.1,1e-05,40,40,3,47.9170159262364,59.4112760214394,77.0033528918692,41.2367385335831,67.1112855813611,29.7840136862615,34.7153470499274,119.793060882128
0.1,0.0001,40,40,3,47.6739312657167,59.1317082502982,76.7644593461861,40.9177191091943,67.0754537857859,29.4606066366272,34.4080213137276,120.529983972887
0.1,0.001,40,40,3,47.7326068734283,59.5106019928282,76.9907795473596,41.388817405779,67.4590590244805,29.8759898562683,34.8974061676203,119.343277197838
0.1,0.01,40,40,3,48.5959765297569,60.4796562087047,77.3093042749371,42.494429585764,68.9351815815559,30.7287243004584,36.090172577395,115.85349286825
0.1,0.1,40,40,3,47.5565800502934,60.1961424791214,76.9698239731769,41.2219468222877,66.1172198363499,29.9583536740786,34.5849885113126,117.204688228408
0.1,1,40,40,3,48.7175188600168,60.0504823556865,75.314333612741,40.9599472512334,61.4658243832843,30.7890553109866,33.7687586570335,120.54758191451
0.1,10,40,40,3,46.7183570829841,56.5936914823125,73.9145012573344,39.4013225308369,54.7337465883366,30.9879986002687,31.2434823739688,135.72276859181
0.1,100,40,40,3,45.6789606035205,55.4297690256339,72.9337803855826,37.8723612089356,53.7403554874203,29.2962894160442,29.7880934612736,138.617567404475
0.1,1000,40,40,3,44.2455993294216,54.6948424252762,72.4937133277452,35.8610029684408,50.1439087407995,27.976718666972,27.3577595493538,141.432778752313
0.1,10000,40,40,3,44.2958927074602,54.7647615926973,72.8876781223805,36.4046904526791,50.3555237068679,28.5761190290012,27.8547577065517,141.62031269284
0.1,100000,40,40,3,43.6001676445935,54.3880970901876,72.8122380553227,36.4313318556671,50.6290701564569,28.5103014174439,27.948737909724,142.655577013157
1,1e-05,40,40,3,47.3805532271584,60.5847212746735,77.292539815591,41.9984872863422,67.7582023076963,30.4792999615506,35.5263724558949,115.781302140605
1,0.0001,40,40,3,46.4040234702431,60.0880483860071,77.1835708298407,40.6043810015803,66.7274538113754,29.210210262104,34.0990577889397,117.048010035305
1,0.001,40,40,3,47.8122380553227,60.5630290798873,77.0787929589271,42.178477594009,69.0227958327539,30.4159232394275,35.8087259337638,115.138124692255
1,0.01,40,40,3,47.2422464375524,60.7523099044183,77.3805532271584,42.0747657035792,68.0958905132526,30.4539622331762,35.6011966218986,115.187900597969
1,0.1,40,40,3,47.024308466052,60.9890695868402,77.1751886001676,41.8045695063257,67.0495242019385,30.4184505320275,35.2363332262133,114.453905874459
1,1,40,40,3,46.1693210393965,59.7773791386071,75.8549874266555,38.2428888603219,59.7402615587414,28.1877800002592,31.0075583594129,119.561263416875
1,10,40,40,3,47.0871751886002,58.8829319748858,74.8700754400671,40.3273871604986,57.5582751071185,31.0878806599474,32.6295211436547,125.99092040317
1,100,40,40,3,44.9748533109807,57.2572542519151,74.1072925398156,37.9554304401988,56.1971894703116,28.6783771757397,30.2790951094631,130.557059586922
1,1000,40,40,3,46.1818943839061,56.9297870455441,74.1785414920369,38.9884129025672,57.0069782987386,29.661969214552,31.34413670295,131.868474834687
1,10000,40,40,3,44.8952221290863,56.5265366053242,73.4157585917854,37.5193839934493,54.2729595259787,28.712960042856,29.5754037305375,133.717863095281
1,100000,40,40,3,46.081307627829,57.2078239287184,74.3000838222967,39.2652500619563,56.3152103584092,30.2078428153608,31.4403816661115,131.601210856045
10,1e-05,40,40,3,47.8206202849958,60.4050506635929,76.8818105616094,41.7181084214556,68.3618021266843,30.0758619795829,35.3054957761173,115.448075183174
10,0.0001,40,40,3,47.3302598491199,60.0151641397698,76.5674769488684,41.1911363790306,68.0579242508997,29.5843791716529,34.7816987685098,116.595074337277
10,0.001,40,40,3,47.837384744342,60.3786652218177,76.7854149203688,42.218357954904,69.0046253418679,30.4627321545061,35.8607276902226,115.616892940932
10,0.01,40,40,3,48.9354568315172,61.0106920858472,77.0871751886002,42.9999081138189,69.488289813804,31.1943293602278,36.6494488212035,113.799149376678
10,0.1,40,40,3,48.5414920368818,60.82021724287,77.1207041072925,41.9535976814493,67.221614174646,30.5584452614344,35.4079643993603,114.769077956127
10,1,40,40,3,47.4182732606873,59.724735134038,75.6957250628667,40.3642846817181,62.1574286088964,30.0144725302735,33.3031283599843,120.205500861079
10,10,40,40,3,48.2774518021794,60.107957587798,76.0310142497904,41.7728556795092,61.5750484649482,31.7364012217408,34.5268112083837,120.741102496003
10,100,40,40,3,47.5104777870914,57.3129552800638,73.9480301760268,39.6911783147589,57.0185653865193,30.6005236031848,31.9409166381429,131.398854942496
10,1000,40,40,3,47.2254819782062,56.5516739363449,73.6839899413244,39.290688556331,56.2474642597759,30.2837479965266,31.4946924875494,133.798996204929
10,10000,40,40,3,47.338642078793,56.773243346071,73.5666387259011,38.7891399183217,55.6127530589627,29.8260056248461,30.9355833316191,133.117627755559
10,100000,40,40,3,46.2782900251467,56.423730016306,73.5708298407376,38.3749068487847,56.1198027903704,29.1935344511023,30.6479852885123,133.683809251769
100,1e-05,40,40,3,47.2506286672255,59.3281878073039,76.5842414082146,40.8158300421639,66.8512506263339,29.4063238477058,34.2768194831587,119.713553289895
100,0.0001,40,40,3,47.6320201173512,59.1124912982081,76.6345347862532,40.6949267708491,67.0707917977634,29.2419634255399,34.1896623494024,120.283974915369
100,0.001,40,40,3,47.3595976529757,58.9353685845203,76.3327745180218,40.5107108065458,65.0971549567579,29.4517935137143,33.8077117981103,121.74018421469
100,0.01,40,40,3,48.6588432523051,60.3752012578233,77.024308466052,42.1952620788138,68.2552598284316,30.5831133652737,35.7238904523729,116.312416238308
100,0.1,40,40,3,47.1584241408215,59.3586230197975,76.2699077954736,40.1834838162047,66.0971085086643,28.9101752688218,33.612921676353,119.407509943379
100,1,40,40,3,46.580050293378,59.0263000381531,75.8046940486169,39.6912507318898,63.9739083843094,28.7994064102509,32.9169605536556,121.466054354427
100,10,40,40,3,47.4392288348701,58.331494541499,74.9622799664711,40.2970183798723,60.4570548883019,30.2871825223676,33.0072973443249,126.377860358571
100,100,40,40,3,46.9069572506287,56.973201743831,73.8222967309304,40.0663062981387,57.525654835703,30.8397523685268,32.4339384143045,132.719341542024
100,1000,40,40,3,46.9907795473596,56.4253539196828,72.9547359597653,38.2580309567918,54.8710014900425,29.4053086105075,30.328505747304,134.271876400402
100,10000,40,40,3,45.7334450963956,56.0739931605027,72.6487845766974,37.4151280102435,53.2592825745485,28.953096041439,29.2689999363167,136.072698877456
100,100000,40,40,3,47.1458507963118,56.78372202208,73.6420787929589,39.4118965358097,56.3068149748717,30.3844724870719,31.5797098142856,133.511730020329
1000,1e-05,40,40,3,46.1651299245599,58.7256907493074,76.1316010058676,39.9296480816828,64.5338741662659,28.9912646399364,33.2078492339288,122.392044201542
1000,0.0001,40,40,3,46.0854987426655,58.2587839961561,75.7082984073764,39.8588547730006,64.7219053098219,28.8859823823945,33.162537222106,123.831574321163
1000,0.001,40,40,3,47.6739312657167,58.9682373252372,76.0184409052808,41.2119729123201,66.5998016639255,29.8989514975829,34.6454971643748,121.480858179086
1000,0.01,40,40,3,46.7896060352054,58.8823188374267,76.0938809723386,40.5642033345673,65.1565302490345,29.4717958465998,33.8631336497968,122.106148693267
1000,0.1,40,40,3,47.3470243084661,59.2097976281433,76.1357921207041,40.5687198875279,66.9554279916375,29.1370267806612,34.0800691254577,119.90384218796
1000,1,40,40,3,47.1290863369656,58.6543402015869,75.1718357082984,40.0069129173953,61.6748741252515,29.6748000846751,32.9167947917901,124.239315988304
1000,10,40,40,3,46.8776194467728,58.2098670851775,74.1743503772003,40.2504187687373,61.221169602005,30.0073226683026,33.095438632264,126.538450067134
1000,100,40,40,3,47.4350377200335,56.1656635191543,72.8667225481978,40.5329886520173,59.9495602393541,30.7285298933353,33.1809997641742,135.087181841478
1000,1000,40,40,3,46.8524727577536,56.5179022396246,73.1139983235541,39.4213907289683,56.3594065142394,30.3689415180172,31.6019745386669,134.713870015514
1000,10000,40,40,3,47.3093042749371,55.8327790926349,72.8751047778709,39.5379563164607,56.7134748142744,30.4006946814531,31.7771518818021,137.043200226933
1000,100000,40,40,3,46.2992455993294,56.0259296954923,72.7661357921207,39.0898097383459,57.6894208959652,29.6491599452204,31.5187968664872,135.589258158704
10000,1e-05,40,40,3,47.1877619446773,58.57823787285,75.2891869237217,41.9908548433829,64.3511790159016,31.2445944019389,35.1116530938986,125.513996168431
10000,0.0001,40,40,3,49.056999161777,59.5249513217564,75.9304274937133,43.5342623179121,66.3116692217922,32.485430266165,36.7798534775914,122.482809093168
10000,0.001,40,40,3,48.5708298407376,58.6745280728113,75.4777870913663,42.8296042237883,65.813882346182,31.8316823128399,36.0824040952037,125.296595149591
10000,0.01,40,40,3,47.2296730930428,59.1281624974254,75.9178541492037,41.3194053160245,65.1166514143996,30.2935331550548,34.5584276713645,122.604967082464
10000,0.1,40,40,3,48.5624476110645,59.5519518043706,76.081307627829,42.707890324735,66.0396913739967,31.6453754865578,35.9941130512883,121.114282283886
10000,1,40,40,3,48.6085498742666,58.4759652287428,74.9119865884325,42.1395049613632,63.1949588404644,31.6693307642792,35.1066840410691,126.296743391528
10000,10,40,40,3,47.6068734283319,57.3758391890518,73.6462699077955,41.0360983418355,60.270873514794,31.1537198722961,33.7075316986156,131.194374110849
10000,100,40,40,3,46.9237217099749,56.0166796242529,73.0762782900252,39.974785053061,58.4841809410144,30.3896350762292,32.4627528844301,135.928579975042
