Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
0.1,0.0001,10,10,3,77.63,71.8039518522748,79.12,69.5746734753864,68.3409557087146,70.8689447236181,66.1446006207362,94.5571025619572,0.739068482768829,1.52507983513202,1.06045063796273,1.45751717917528,1.11337581754389,2.07072651956107,1.59577562765043,4.79487762256869
0.1,0.001,10,10,3,77.35,71.633489816154,79.005,69.3946069246413,68.0697506866776,70.7859798994975,65.9387031137378,95.1838720363902,0.848200709999964,1.42613447349602,1.06808499453721,1.37447418558883,1.08027600308471,1.94220078324813,1.50568684731899,4.4843655240402
0.1,0.01,10,10,3,77.82,72.5714820274448,79.525,70.2451877721387,68.8138853193068,71.7522110552764,66.8804139484045,92.158032989125,1.04727158740118,1.05211919696984,0.891394039318938,1.07187118901177,0.697008613629004,1.74853656348901,1.16325117325422,3.17006471368214
0.1,0.1,10,10,3,77.72,73.126400924562,79.46,70.2037152975571,68.5135020015344,71.9927135678392,66.8206185084626,90.5326531221052,2.24736883191582,2.1503482808455,1.70062080168129,2.71272050070747,2.43503150700788,3.1684187582038,3.00351143943666,6.83749790464054
0.1,1,10,10,3,76.125,70.3215617574438,78.695,67.4045534922471,65.4272944637664,69.5505527638191,63.6822988200115,100.125936092994,1.50337583088491,1.88235187708957,1.4939600619383,1.86966272257353,1.29351485501447,3.03981147699993,2.03094580016801,5.50733003731211
0.1,10,10,10,3,77.655,73.1768182401583,80.175,69.242735975059,66.3381353645966,72.5115075376884,65.6759446097727,91.4184208842863,2.4349823179828,2.17256926009085,1.35221012502577,2.28557977892721,2.43192205431314,3.50259153522162,2.52633028717449,6.41213908918083
1,1e-05,10,10,3,75.86,69.2586336558479,78.055,66.3011904608352,65.4495535924558,67.1804522613065,62.5172560601964,102.77238355288,5.78459640386048,2.9656828415931,4.35880016620273,4.69163189341415,5.01457027474557,4.36534449452226,5.23714123444862,10.0809890048073
1,0.0001,10,10,3,76.905,69.6145423925954,78.755,66.9018900334049,66.158646990342,67.6672864321608,63.1923722637792,101.511307043963,5.76543580312885,3.01647418462469,4.29123460608302,4.71288332241137,5.05350612936942,4.36740248162178,5.26194734502045,10.273550299044
1,0.001,10,10,3,76.97,69.6994005662784,78.75,66.952641522356,66.2541323004439,67.6715577889447,63.2515479076461,101.194182126429,5.78072467583242,3.03676919448719,4.40920753776811,4.81543596523183,5.16345864509518,4.46602889916204,5.3746308856641,10.3413753201685
1,0.01,10,10,3,75.965,69.4974190058075,78.04,66.3125305126182,65.4986276830264,67.1522110552764,62.532549792428,101.941189149881,5.66073464019173,3.01745924281973,4.30315130004873,4.69296421080916,4.99745037297038,4.39008033749652,5.23715247804804,10.2346685710531
1,0.1,10,10,3,78.675,71.6752298820107,80.06,68.8669897470275,68.0237734902954,69.7395979899498,65.3736359036676,94.7218410764898,5.26177251503711,2.88005709872897,4.13735019869804,4.26818658307941,4.61867608472167,3.93908772997943,4.76494014693259,9.80663105756332
1,1,10,10,3,76.145,69.0674608334437,78.015,66.0312587899608,64.9606425739577,67.1485427135678,62.2041643168621,103.571210500413,4.7999103000878,2.56900791176548,3.57134039573691,3.56040530529202,3.83456224397233,3.36233682309674,3.9746337977839,8.67586715518479
1,10,10,10,3,78.815,71.6320413922456,80.145,68.1401806222168,66.6420488553457,69.7236683417085,64.5245798297852,95.4224904405379,4.76573708884575,2.27887248885661,3.41194389038142,3.26029094464388,3.77014127505168,2.76959999909765,3.66661458284026,7.90672505931368
10,1e-05,10,10,3,77.375,68.4793043162459,78.295,65.6892982034741,64.7223714499429,66.6946231155779,61.8296947304739,105.435355937457,4.74220120009919,2.29828249316119,3.87889231038393,3.80531691337264,4.07382657728722,3.57604038545847,4.25287578323823,7.79405679460977
10,0.0001,10,10,3,78.67,69.2150685325283,79.32,66.7934476197335,65.8261312293748,67.8006030150754,63.0573935101633,102.993538006708,4.81093661474677,2.43203506084737,4.13670561356901,4.14793107937891,4.53637537122985,3.78143949189452,4.64052040957543,8.36530202332807
10,0.001,10,10,3,76.45,68.2378687923217,77.4,65.0349672619486,63.9844417250012,66.132864321608,61.0939396137038,106.322559864386,4.54764896524689,2.08652004718344,3.80482150260254,3.40174431124033,3.85637744447481,2.97321717691107,3.81649797080388,7.21073861861596
10,0.01,10,10,3,77.54,68.6436068477726,78.435,65.8399098840933,65.007861237677,66.7025628140703,62.0045775195476,104.800582974841,5.32493088113723,2.38646021639331,4.33166955239099,4.16378073612018,4.55766780366413,3.7775218132093,4.65809952322114,8.22903204950917
10,0.1,10,10,3,79.365,70.5410527297571,79.875,67.8100925690103,66.9538137716433,68.7001005025126,64.195161018679,98.511405131806,5.25092848932453,2.87327053871198,4.575796834068,4.61806519266024,5.02222136581263,4.23075701791064,5.16414014572844,9.8458170847398
10,1,10,10,3,78.41,69.1064445485752,79.195,66.5344380613407,65.5016510927741,67.6226130653266,62.760034461173,103.395740404957,5.88806702860398,3.13646812477905,4.74256435556405,4.56512194268036,5.21180851640697,3.89803959030025,5.13375494932438,10.8900706969629
10,10,10,10,3,80.165,71.9167654782399,80.98,68.425013888076,66.087887571389,71.0059296482412,64.7852151698375,95.1077845841567,4.75774514753459,1.97003755392095,3.77655045422848,3.33352388357661,4.41314799037274,2.510578141894,3.78620653176911,7.14358191142702
0.001,1e-05,20,10,3,77.81,73.0419135996054,78.765,70.2946711320619,68.6708725165626,72.0077889447236,66.9248303614408,90.7167685839422,0.711727163704992,1.3712670733325,1.12424048435674,1.4882679711064,1.27576416792403,1.93675253921768,1.64261461689263,4.31375997667361
0.001,0.0001,20,10,3,77.755,72.8812213353043,78.635,70.0979171868424,68.5226938612407,71.7576381909548,66.7084811646725,91.215601947124,0.771524464939385,1.59600528936249,1.24878830160369,1.79020599403566,1.52555930349525,2.24870508374773,1.97724889036771,5.04405291148653
0.001,0.001,20,10,3,77.745,72.9442042346368,78.655,70.1423177227448,68.5408216368945,71.8279396984925,66.7561130409592,91.0249769809916,0.826790985275804,1.50368175899988,1.15336464312029,1.74903002990235,1.5792252876524,2.07753184059591,1.93753377956195,4.82966280327589
0.001,0.01,20,10,3,77.945,73.4205093455409,78.91,70.5630799602577,68.8702860714694,72.3520100502513,67.2202097298981,89.5103400480908,0.759550305553665,1.48354383677134,1.17492316533654,1.74335205346611,1.57977964633695,2.13215822151427,1.9300374729003,4.74473071582479
0.001,0.1,20,10,3,78.98,75.09464045314,79.905,72.006698617826,70.1211996722578,74.0097487437186,68.8204806022884,84.0918744866459,0.729611768910929,1.72151893126131,1.3277905624675,1.81686420761407,1.47260189910638,2.39808819907468,2.00527444587473,5.39941605244402
0.001,1,20,10,3,77.9,71.973453977551,79.21,69.0528873246945,66.693189576692,71.6879396984925,65.4930878160797,94.8658326908209,1.82269641526564,1.34153045453165,1.3566298111292,1.03186515456558,2.14659393412108,2.20890795937305,1.17139605947045,3.74382953353989
0.001,10,20,10,3,78.41,74.1112034002717,80.09,69.9924435254954,66.8162054952314,73.5490954773869,66.4955869731004,88.4282966330068,2.18642275062359,1.69854320583308,1.72896886418852,2.56609934256228,3.03360318280131,2.87652925766237,2.87998708921321,5.46678839032314
0.01,1e-05,20,10,3,78.415,73.4595774945914,79.41,71.2895272060429,69.6352281929968,73.0275879396985,68.0315105765661,89.3239774666765,0.769577806332797,0.997569894607346,1.05667192427714,1.34746538929576,1.31657683765066,1.47186842654749,1.49809977596983,3.26508832106593
0.01,0.0001,20,10,3,78.36,73.3958964486214,79.36,71.2130813810482,69.5972043138707,72.9098994974874,67.948388257373,89.5075211175841,0.729840165150334,1.0688853969171,1.07362314927849,1.38208745631314,1.32748742286692,1.55210085337679,1.53507360439689,3.46202162374897
0.01,0.001,20,10,3,78.33,73.368286169352,79.335,71.1711848751678,69.5452116281349,72.8785427135678,67.9010567823318,89.6058604036433,0.66173173483587,0.884311605781355,0.977255226528759,1.18905330151255,1.1717776380746,1.31982698708702,1.32162765402696,2.8754815144783
0.01,0.01,20,10,3,78.41,73.9803651093783,79.575,71.5549513130516,69.8301876662923,73.3728140703518,68.3235848998846,87.6536055645672,1.01483441451741,1.05912491725658,1.1333946061868,1.42762468106132,1.45225815656953,1.55161873885193,1.58914245462831,3.46006085573139
0.01,0.1,20,10,3,79.175,75.3044739497747,80.41,72.3097249433586,70.3320902543096,74.4349246231156,69.154574975184,83.4652199872937,0.750647868325901,1.7825061149024,1.43561833368065,1.48287788878926,0.847151412715812,2.62270935680262,1.61248293945116,5.15578581312034
0.01,1,20,10,3,77.2,72.1134656540051,78.88,68.9877870384125,66.2761611417714,72.0035175879397,65.4036728606367,94.6854263091862,1.09645894689324,1.90377713659233,1.69676162144245,1.88565992757019,1.7843341620922,3.14978230851417,2.07073863117591,5.46359835115744
0.01,10,20,10,3,77.75,74.1430848602785,79.825,69.653422538218,65.2636691033455,74.7375376884422,66.0453599027979,89.3976113022542,1.20876429096458,1.40056986414747,1.41445906425193,2.00209299603508,2.12867647955559,2.85636248657521,2.22702320182093,4.29956204698538
0.1,1e-05,20,10,3,77.6,72.1541971796175,79.33,69.9404522643767,68.4034200060345,71.5562814070352,66.5351950475099,93.6178262731578,1.26600860098886,1.29987992307201,0.712273355765421,1.41857608448128,1.04518854604429,1.91966740207934,1.55646953062204,4.04005699651893
0.1,0.0001,20,10,3,77.59,72.1183467246921,79.315,69.8872165230578,68.3597361907921,71.4929145728643,66.4764827821208,93.7299313672592,1.27296678842947,1.36756625300469,0.727266571943649,1.48496355431664,1.09869487680138,1.99659403553496,1.62979299327598,4.2530729524805
0.1,0.001,20,10,3,77.585,72.5611833407541,79.535,70.336594199507,68.6721361385375,72.0937185929648,66.970336577743,92.3614868045903,1.47215827953383,1.74088258836507,1.29401399614618,1.92203920442205,1.484034918878,2.48999619367787,2.11710547985201,5.44621265199154
0.1,0.01,20,10,3,77.96,72.6755953865203,79.525,70.5096071368898,69.008838776518,72.0874874371859,67.1711325934555,91.8559731564384,1.28750404530109,1.33840434037296,0.781824788555594,1.39447643837985,1.15280753157232,1.85952738919599,1.53461179473593,4.19317271693542
0.1,0.1,20,10,3,78.065,73.7004194616175,80.155,70.9591278250697,69.0400681961849,73.0062814070352,67.6523537200336,88.7861915561183,1.02768618210468,2.25129349091987,1.59085057612447,2.26723154385648,1.53102965502092,3.15385727688294,2.48855063500652,6.90929520963811
0.1,1,20,10,3,77.495,71.0395254840846,79.685,68.5590001963983,66.9041524386727,70.3392462311558,64.9872499162548,97.4431350201762,3.71067903339657,2.33366983981618,2.78478505055198,2.78369830924632,2.82348637566729,3.30698937725502,3.08877549014566,7.37136055666536
0.1,10,20,10,3,80.565,74.3008254566369,82.05,71.3131681871382,68.8638931894183,74.0036683417086,68.0139595962896,87.3398804552012,3.13838688217725,1.36702255792158,2.00194350014624,1.39551560331356,2.0462674799735,2.04540136531393,1.56243408900356,4.35159043246054
1,1e-05,20,10,3,76.72,69.1211596651176,78.515,66.4269048109928,65.5481443246479,67.3359296482412,62.6577522282478,103.23191882833,4.50802987271972,2.19071843223679,3.13032213464791,3.36466597526201,3.56701734749083,3.20730049141541,3.75603093271289,7.33894978452902
1,0.0001,20,10,3,76.69,69.1284750625523,78.495,66.4096705732422,65.5299944567015,67.319648241206,62.6384941355544,103.208631237458,4.52896848692454,2.19066585683309,3.13762560616216,3.36793922152935,3.57177986115983,3.20849470452345,3.75977828622192,7.33875609371358
1,0.001,20,10,3,76.28,69.1179118560026,78.13,66.2163313166717,65.2998198804712,67.1645226130653,62.4206527102807,103.272143451191,4.7638219949952,2.29736326581519,3.53523533712947,3.63382260155937,3.83876057576372,3.45933158738718,4.05678323081926,7.70941738058225
1,0.01,20,10,3,76.61,69.3628987826146,78.435,66.5279708388254,65.6246620524227,67.4625628140704,62.7685855387321,102.450085593146,4.72051080098565,2.25706031990134,3.42515611971841,3.56902272296346,3.76667020906962,3.41146357630467,3.98316652275462,7.55443723253666
1,0.1,20,10,3,76.33,70.4974903448276,78.515,67.2484725623357,66.0563548624946,68.4921105527638,63.5513057501408,98.9118905593369,4.73938580174454,2.56245401824942,3.87298693230145,3.92150210099636,4.23125944530752,3.634438190649,4.38174397198633,8.69762226634211
1,1,20,10,3,75.52,69.1836622725957,78,66.1831411393378,64.8723984792859,67.557688442211,62.3589535328866,103.363649748035,4.34371832522424,2.20051519797274,3.23608130649127,3.29449223934762,3.41595997364727,3.26328937734226,3.67446709558366,7.29444677137195
1,10,20,10,3,80.32,73.4194088516946,81.58,70.5675948270159,68.9199474963055,72.3386934673367,67.2183318754996,89.5719285710356,5.52585840490969,3.6646593456384,4.40411423809853,4.98035458441177,5.64898209620782,4.48915349114764,5.57620437096907,12.5545001234981
10,1e-05,20,10,3,75.485,67.2413285031059,76.445,63.7750564151095,62.7209442758973,64.8732663316583,59.6931229930445,109.616793024855,3.55254603535737,1.30515162712528,2.62365838731595,2.26591319133938,2.56670753242349,2.03141062178577,2.54144106494447,4.53213727445527
10,0.0001,20,10,3,75.44,67.2271938423196,76.39,63.7258184390879,62.6569818669615,64.8394974874372,59.6372974518759,109.675089327356,3.49950790191358,1.28171581448376,2.58787772336931,2.25201716280188,2.54150354884565,2.02714675395672,2.52533005304769,4.44636499218061
10,0.001,20,10,3,75.66,67.4197174772669,76.625,63.9543712360337,62.9271750451872,65.0240201005025,59.894037676997,109.004455724987,3.8915720902141,1.62578958884502,2.99436971665157,2.72040729344574,3.05976286774344,2.42342492793277,3.04957737239708,5.63327209897265
10,0.01,20,10,3,75.45,67.7544848477377,76.44,64.0679673124218,62.8753423822358,65.3143216080402,60.0100018770674,108.016065980637,3.331582873717,1.18902931745921,2.35523058555019,1.88758801714311,2.16208530705303,1.70134021078448,2.11761196241713,4.01780303762499
10,0.1,20,10,3,75.37,68.8857321042356,76.735,64.9521655028836,63.4942696717082,66.4911055276382,60.9754617530142,104.456722870675,3.42516828459242,1.11025168769831,2.3334583299853,1.97647915334054,2.4544311587292,1.57340766289829,2.22947619106306,3.89603719765398
10,1,20,10,3,77.165,68.8976793755529,78.31,65.992013235429,64.383964007104,67.7239698492462,62.1176184687292,104.557847546714,5.2436231112975,2.5329098739469,4.19429506724445,4.29012842313146,5.05133808432839,3.65127374066841,4.82379599202811,8.8579055054967
10,10,20,10,3,79.79,70.499363563532,80.765,67.5772700641879,65.6641028862717,69.7465326633166,63.8504126141129,99.5130804746838,5.70865814161067,2.53380300927357,4.16906930727817,4.71294787225932,6.32320568071201,3.17400689909707,5.3766119480651,9.53067359579948
0.001,1e-05,20,20,3,79.84,76.8760404903545,81.99,73.6073232356642,70.909609338796,76.6177889447236,70.570998127328,78.9110048659346,0.863069457743054,2.43860709681969,1.6203223273301,2.04828153732902,0.760181083048301,4.14542811424462,2.20546861468275,6.6770118332645
0.001,0.0001,20,20,3,79.575,77.080512682327,82.095,73.5265972187308,70.3848968764202,77.0707035175879,70.4578109895623,78.5901892858554,0.869626356546305,2.11341676082727,1.4982304376979,1.77150765842052,1.00989300093392,3.86785346148389,1.90107064234496,5.64743603203718
0.001,0.001,20,20,3,80.03,76.6397506624168,81.77,73.3137355958749,70.8618573479494,76.044472361809,70.2540905431727,79.5005399689191,1.01822285270847,2.30202302044747,1.5202704437771,1.8627094642677,0.845088901325944,3.97539981357814,1.99972124057207,6.23475692986584
0.001,0.01,20,20,3,80.02,77.8974962908098,82.54,74.4030504361274,71.3727271905259,77.8073869346734,71.4427416800268,75.7731608599993,0.984377976185978,2.15644001263469,1.44737309940764,1.93176754574408,1.30371097691888,3.90334717652582,2.09071965000032,5.90759117113701
0.001,0.1,20,20,3,80.28,78.550973426669,82.425,74.4951890487284,70.9981454870073,78.4628643216081,71.5228648717299,74.012712163616,1.61265826096748,2.19158186296959,1.63982553272529,1.78881274397469,1.494784552076,3.70553245728375,1.94238664311112,6.07493850730933
0.001,1,20,20,3,78.565,74.9137055401222,81.115,70.8213469432577,66.4661119555333,75.9481407035176,67.3496380608717,86.7473532414928,3.15101835390825,1.2484447278077,2.0330669224379,1.97925781666458,3.52733015092398,2.30678679829885,2.27235679883603,4.03465112196412
0.001,10,20,20,3,76.635,77.4885650525081,79.535,69.6365487643115,62.9967683247375,78.1542211055277,65.8325867319968,80.7883014044728,5.63698353140519,3.19851817250445,4.33384932825312,5.9586659927409,7.50091791936645,3.26251291997262,6.91656192555915,12.2654160855802
0.01,1e-05,20,20,3,80.755,77.0040658525849,82.83,73.9389152921088,71.3906054609984,76.767135678392,70.9442772779996,78.3480397615114,2.42549536750285,1.69871561688093,1.7435914404215,1.64013270014233,1.67241577688693,3.22314331406792,1.78470524396589,4.46584207985306
0.01,0.0001,20,20,3,80.195,77.4085430251399,82.875,74.2306429479985,70.9965241118262,77.8535175879397,71.236390666036,77.5242202409001,2.40698635919137,1.55701241818377,1.79091069322596,1.61146302471613,1.99247074889063,2.76381759555312,1.78002886302145,4.42153239811004
0.01,0.001,20,20,3,80.82,77.3336423719646,82.915,74.2686613531746,71.6406842929041,77.2075879396985,71.3083366101028,77.3238076111336,2.49301245707098,1.87488140463377,1.88739238103792,1.70321752673446,1.92296779324764,3.38543690653471,1.85754885148951,5.01646889697553
0.01,0.01,20,20,3,79.745,77.8954010135423,82.75,74.2393348997304,70.8685297632955,78.0370351758794,71.2438653474373,76.0453718084518,1.23118055359706,1.83363566169007,1.21380943040221,1.63788478851195,0.665023797783368,3.6193328024793,1.75173144638396,4.7573220332569
0.01,0.1,20,20,3,80.57,79.2980474632756,83.295,75.3248221515159,71.5577565935109,79.6066331658292,72.4377525756002,71.7283964491765,1.41248402154188,1.78675671306115,1.1929072796231,1.46480545483252,1.45988012744787,3.21858533973505,1.5893306746883,4.77993867160764
0.01,1,20,20,3,77.855,74.757764806743,81.135,70.2109030816089,65.3154737872556,76.2521608040201,66.6064159096252,87.8545726349255,5.65137397256435,1.61290503943831,3.29562420322598,3.73730876420647,5.98086782371333,1.93750252217771,4.39223789219098,6.49108668997019
0.01,10,20,20,3,76.99,78.6639784284365,80.65,71.6861776184533,64.9525980320046,80.2007035175879,68.1720984230088,76.9691848711958,4.84078735560882,2.16953015900933,3.42831348236029,3.46400602248971,4.81627082370362,2.7551276281877,4.0027938410105,8.05474521791086
0.1,1e-05,20,20,3,82.9,77.4448992031859,84.4,75.3549237667467,73.4156982405832,77.4855778894472,72.5458290805396,76.3822182583181,4.33929077666437,2.21978178856109,3.20936130717624,3.12605918352559,3.86877294212861,3.33008994374234,3.49277805847773,7.23759430327301
0.1,0.0001,20,20,3,82.57,77.6616952594166,84.45,75.509931047916,73.3497372835032,77.9074874371859,72.7065915992893,75.8367782467306,4.64687469644324,2.24630102882487,3.34132375630445,3.40882630903167,4.44029644602925,3.34693032866023,3.81878925007016,7.45781701740456
0.1,0.001,20,20,3,82.45,77.9890626186151,84.555,75.864284834553,73.4242668056082,78.5792462311558,73.0883105583735,74.9591660248887,4.84429790807938,2.0767399452793,3.39513131802979,3.2328021865927,4.50524627029993,2.81711553599692,3.63715129024145,7.07050702343947
0.1,0.01,20,20,3,82.765,77.978111853582,84.525,75.7019191143766,73.5372098051763,78.0931155778894,72.9213509549254,74.7874815501616,4.58633538047777,2.30666451597842,3.4465159541517,3.48017253905525,4.39696702446654,3.44884016130524,3.89428544817345,7.61072540835492
0.1,0.1,20,20,3,81.96,79.7848372026325,84.72,76.4868406075043,72.9817685197545,80.4568341708543,73.7408670794941,69.8697770884961,3.8002046728506,1.29486078257468,2.30135225948185,1.97975294365935,3.4851045285752,1.81637117740327,2.25537007321091,4.10119067406116
0.1,1,20,20,3,79.95,76.5063455474688,83.045,73.2858294294687,69.2078281387956,78.0215577889447,70.121608181583,81.2273109898011,4.78440754488532,1.91389533997431,3.11104216193438,3.51545093730797,5.19745565987183,2.31622912367877,4.00325958326507,7.04614457291464
0.1,10,20,20,3,80.745,79.6683407818918,83.925,74.9381324807438,70.5123879642267,80.2405527638191,71.9396322318495,71.240736911412,7.34319223650193,1.77960449982265,4.72765210696012,4.51917544897312,7.03439279562288,1.66019275891244,5.18548470477057,7.92171908191357
1,1e-05,20,20,3,87.95,78.5315164589571,87.95,78.2562675248936,77.8589266087481,78.6585427135678,75.8377608749888,71.5987033491324,2.46215804168259,2.35498377066791,2.46215804168259,3.50582296123877,3.63731563103423,3.37562683678467,3.90133255228117,7.91418170265195
1,0.0001,20,20,3,87.865,78.4706265464936,87.865,78.1063784475234,77.6738323127194,78.5444221105528,75.6701788211794,71.825487135834,2.28983866486509,2.16060877068834,2.28983866486509,3.21686262789736,3.32250838049946,3.11230683457385,3.57973884620057,7.25022368671806
1,0.001,20,20,3,86.905,78.0978644094909,87.155,77.3790989347885,76.7288178586729,78.0518592964824,74.8507599823335,73.2189137743286,3.72368172049593,1.75795536018281,2.98872417968306,3.08584569198699,3.64971369234015,2.50571695847509,3.45909356079964,6.2228331748692
1,0.01,20,20,3,87.525,78.6640352509197,87.735,78.1397673630119,77.4881553469245,78.8133165829146,75.6963905556102,71.3411794877855,3.4045108965084,2.07124424090201,2.80891932560865,3.296463996869,3.85669058458882,2.71978458678299,3.69108610989107,7.24928567679771
1,0.1,20,20,3,87.215,80.1355739725497,87.815,79.0941952262365,77.9978422166527,80.2812060301507,76.7367786848766,66.7888759565777,4.72299634177758,1.95149925577679,3.57522726550355,3.77674630227217,5.01962689300543,2.62587309359919,4.25092307508747,7.27209394919066
1,1,20,20,3,86.345,77.2184547471508,86.775,76.4719676935779,75.2500339192353,77.8064824120603,73.8163760155039,76.5886527411975,3.47366681060678,1.83099975136432,2.38796170637452,2.98781464377255,4.11059054751277,2.4050744319951,3.36695227617503,6.34826651830693
1,10,20,20,3,79.625,78.7379013729125,82.745,72.9292775001258,67.4080615429783,79.6489447236181,69.6391748178091,75.3229516548294,3.4571383477604,1.65466999314722,2.4183844469673,3.74655047516711,5.4924721838279,2.13583903491474,4.31450488097409,6.42120062989776
10,1e-05,20,20,3,87.035,77.3514843066629,87.035,77.0333501289201,76.6427150627623,77.4286934673367,74.4792544712049,75.5178849281825,2.43368148194367,1.75435874290045,2.43368148194367,2.64211882153733,2.75048357395812,2.53635836966977,2.94082048527486,5.90449368144923
10,0.0001,20,20,3,85.915,76.9192250070945,86.19,76.2879659618744,75.7418321276934,76.8501005025126,73.6407899281426,77.0690304449867,4.93389917926087,2.66759664213264,4.18846299043244,4.22307316802998,4.68815723077025,3.73791139951908,4.72178987662886,9.2034027214453
10,0.001,20,20,3,87.745,77.9215298685481,87.745,77.8879866583606,77.5495515219454,78.2298492462312,75.4310387460338,73.5831503844598,1.98878103369878,1.60257510792649,1.98878103369878,2.21288186156543,2.31567465898887,2.11023512272992,2.46364192350101,5.39263003685116
10,0.01,20,20,3,86.325,77.5761593552695,86.74,76.7744369897856,75.9988024440531,77.5895979899497,74.1730192818499,75.0756043684962,3.68120224926586,1.77712139641576,2.63636955763877,2.95730517854119,3.66080186350075,2.34906726119256,3.31892814587664,6.2933267459784
10,0.1,20,20,3,88.58,79.52446833926,88.58,79.3819157693843,78.9824770642078,79.7862311557789,77.0890241006989,68.303954204968,2.23596859449223,1.85605597553713,2.23596859449223,2.44359433659947,2.56991446035612,2.32040191670217,2.72091423437764,6.2566906440334
10,1,20,20,3,86.655,76.2927269168064,86.655,75.7809784284139,75.0512961308893,76.5291457286432,73.0729994712825,79.2892710902215,1.50820901881816,1.14152289564069,1.50820901881816,1.97032399493629,2.31632632031577,1.6285304832215,2.20551468572786,3.98529746721751
