Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy
1000,0.0001,21,21,3,56.5238095238095,48.5371033366569,58.6190476190476,44.5188870192439,40.5271416875695,49.5993431855501,34.4357276315642,148.503813664418
1000,0.001,21,21,3,57.0952380952381,49.3563301456453,59.4285714285714,45.4566956015312,41.6870844729094,50.1773399014778,35.6339066635063,146.004015594364
1000,0.01,21,21,3,59.8095238095238,52.303263845144,61.2857142857143,47.3295443757411,41.9719533103312,54.7224958949097,37.5360208636577,139.829127045349
1000,0.1,21,21,3,57.5238095238095,51.5232622931265,60.0952380952381,46.0716269113701,40.6430684156545,53.5435139573071,35.8607636582439,141.95541758677
1000,1,21,21,3,55.9523809523809,50.2740960398305,58.8095238095238,44.8505419159633,39.1733605055911,52.8144499178982,34.414162464451,145.734785941331
1000,10,21,21,3,58.4761904761905,52.0766091655507,61.2857142857143,46.5926837568204,41.6122963293654,53.1822660098522,36.7232306046495,140.103020696906
10000,1e-05,21,21,3,61.6666666666667,53.0774100662799,62.6666666666667,49.0370421840854,43.3025485843811,56.8407224958949,39.5538392179737,138.008502430875
10000,0.0001,21,21,3,61.7619047619048,52.8879707516631,62.6190476190476,49.0507405694487,43.2890676962118,56.9031198686371,39.56317523272,138.733963250377
10000,0.001,21,21,3,61.3809523809524,52.3045651366036,62.6190476190476,48.4736106061147,42.9109732036368,56.0623973727422,38.9107492261622,139.963944612961
10000,0.01,21,21,3,62.0952380952381,53.5300257884698,63.3809523809524,49.3244935954393,44.9971655670857,54.824302134647,40.2177341839683,134.729073340213
10000,0.1,21,21,3,58.8095238095238,51.4436302918036,60.5238095238095,46.3371007708282,40.9259544026477,53.7471264367816,36.2082361630209,142.131531034245
10000,1,21,21,3,57.5238095238095,50.4268656494396,60.1904761904762,45.8851853237504,41.6586859464504,51.1527093596059,36.0980812025759,143.450263759829
10000,10,21,21,3,54.8095238095238,46.8461054278801,57.4285714285714,42.2232204464169,36.3410452540597,50.9195402298851,30.9417755527017,155.823040292717
