Del,Lambda,Alpha,Dimension,m,k,MeanAccuracy,StdAccuracy,MeanNMI,StdNMI,MeanPurity,StdPurity
0.5,1e-05,1e-05,20,20,3,34.1994970662196,0,34.4570833313928,0,62.1123218776195,0
0.5,1e-05,0.0001,20,20,3,33.2774518021794,0,33.1445354092203,0,61.3160100586756,0
0.5,1e-05,0.001,20,20,3,33.2774518021794,0,32.3211130643809,0,61.1064543168483,0
0.5,1e-05,0.01,20,20,3,34.6186085498743,0,34.8536107794706,0,62.5314333612741,0
0.5,1e-05,0.1,20,20,3,35.4149203688181,0,34.1086338809748,0,61.986588432523,0
0.5,1e-05,1,20,20,3,38.3487007544007,0,32.2228419840907,0,58.3403185247276,0
0.5,1e-05,10,20,20,3,36.0435875943001,0,33.5442066983013,0,57.7954735959765,0
0.5,1e-05,100,20,20,3,38.3067896060352,0,27.1519285511554,0,51.9698239731769,0
0.5,1e-05,1000,20,20,3,31.1818943839061,0,29.8556514434375,0,53.1852472757754,0
0.5,1e-05,10000,20,20,3,36.3788767812238,0,28.4827149723913,0,52.5565800502934,0
0.5,1e-05,100000,20,20,3,37.0494551550713,0,29.169846760535,0,53.2271584241408,0
0.5,0.0001,1e-05,20,20,3,38.9354568315172,0,35.8436231509696,0,62.8667225481978,0
0.5,0.0001,0.0001,20,20,3,36.3369656328583,0,35.1742324886421,0,63.243922883487,0
0.5,0.0001,0.001,20,20,3,36.5465213746857,0,35.6843238910014,0,63.4953897736798,0
0.5,0.0001,0.01,20,20,3,38.0972338642079,0,36.7872857105378,0,63.7049455155071,0
0.5,0.0001,0.1,20,20,3,37.5104777870914,0,37.2075355653284,0,64.5431684828164,0
0.5,0.0001,1,20,20,3,37.8457669740151,0,31.282250612273,0,59.3880972338642,0
0.5,0.0001,10,20,20,3,38.3487007544007,0,36.6270349240766,0,58.1726739312657,0
0.5,0.0001,100,20,20,3,32.1877619446773,0,28.2607182368625,0,52.1374685666387,0
0.5,0.0001,1000,20,20,3,32.2715842414082,0,28.5028800891109,0,51.8440905280805,0
0.5,0.0001,10000,20,20,3,31.4333612740989,0,27.8546043386032,0,51.8860016764459,0
0.5,0.0001,100000,20,20,3,32.0201173512154,0,29.7098385346859,0,51.0477787091366,0
0.5,0.001,1e-05,20,20,3,40.9471919530595,0,40.1722755752006,0,66.303436714166,0
0.5,0.001,0.0001,20,20,3,41.4920368818106,0,40.5075031103292,0,66.5129924559933,0
0.5,0.001,0.001,20,20,3,42.0787929589271,0,39.73484866736,0,65.7585917854149,0
0.5,0.001,0.01,20,20,3,38.6839899413244,0,39.7330209106952,0,66.848281642917,0
0.5,0.001,0.1,20,20,3,42.79128248114,0,40.6490315031821,0,66.3453478625314,0
0.5,0.001,1,20,20,3,40.8214585079631,0,35.950001302259,0,61.8608549874266,0
0.5,0.001,10,20,20,3,41.9530595138307,0,40.8795787539275,0,64.1240569991618,0
