Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
10,0.001,7,7,3,42.46268657,45.58848119,82.86295794,48.06743558,80.65334142,34.25467694,32.62079717,77.79756937,3.694976487,1.878215318,1.101476458,2.854514302,2.492115208,2.43720173,3.010696769,3.389540582
10,0.01,7,7,3,43.4192673,45.9383275,83.01899593,48.89005909,81.20431241,34.97763099,33.44933013,77.33810374,1.753730979,1.410965019,0.874120076,1.080649741,1.122465832,0.96319189,1.170718483,2.907329318
10,0.1,7,7,3,43.67028494,46.33685552,83.1614654,49.11141624,81.22563158,35.20287451,33.65386485,76.63750641,1.88799468,1.325145676,0.835073608,1.245401317,1.18720895,1.135349228,1.321212416,2.805918536
10,1,7,7,3,42.96472185,45.432557,82.55766621,48.25847085,79.64312272,34.62715923,32.50458567,78.7660128,2.088369798,1.787785543,1.243349294,1.874285909,1.980391683,1.620729173,2.075825144,3.999948024
10,10,7,7,3,44.5183175,45.60057319,82.04206242,47.84592388,78.28534489,34.47380245,31.8250499,78.5021117,4.235175719,2.380359997,1.519044931,3.482871723,3.56949452,2.97150824,3.918955699,4.225966754
10,100,7,7,3,41.63500678,45.33274868,83.33107191,47.19410318,77.53780054,33.97217257,31.01088613,79.1086529,3.153371838,1.333531952,0.964251105,1.977651556,1.824845619,2.127333918,1.664072219,3.970084352
10,1000,7,7,3,41.14654003,42.33403572,82.19810041,44.96815801,73.93212059,32.35510329,28.12456067,85.3890304,2.933795046,2.954556226,1.723789684,2.849421322,3.701885836,2.555384611,3.132834137,6.477541504
10,10000,7,7,3,40.06105834,42.03422132,81.8724559,44.12409208,73.36528165,31.58523645,27.25087267,85.70256746,2.780029591,2.644013103,1.784316405,2.37592844,3.744136138,2.071266082,2.766597124,5.872161306
10,100000,7,7,3,40.54274084,41.58817571,81.20759837,44.10813937,72.89710644,31.65822252,27.09873248,86.95534575,3.403598885,2.660970522,2.162229908,2.443766361,3.739582266,2.145443589,2.817459665,5.895199151
100,1.00E-05,7,7,3,40.45454545,44.76792473,83.1614654,45.83269368,79.58496055,32.22868013,30.46131985,78.65518317,4.522732925,2.392640718,1.125633107,3.901430933,2.701733313,3.419030089,3.987875074,4.082533102
