Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
0.001,1e-05,5,5,3,31.7241379310345,7.74584195693386,39.1379310344828,23.6490824663893,25.7242495048727,21.8997524752475,1.7649970560862,193.994437964819,2.49851323210163,3.10590576442317,2.51169809004737,1.47877217365379,1.5964454000894,1.51618031426791,1.83745396269654,6.83936801829765
0.001,0.0001,5,5,3,31.7241379310345,7.60562043216507,39.3103448275862,23.65605255915,25.7311133990454,21.9059405940594,1.7749474798764,194.304390046493,2.49851323210163,3.0813257792717,2.54436133576766,1.5105150666554,1.6129231454026,1.54771711900199,1.8619363947921,6.77795432974413
0.001,0.001,5,5,3,31.2068965517241,7.76186181387115,39.051724137931,23.4205963732244,25.6881287090744,21.5284653465347,1.70929383971504,193.920717669874,2.56375954289603,2.71412493747992,2.33626168093998,1.38243309142989,1.46739447356921,1.37086968363429,1.70018812751127,5.97053348674425
0.001,0.01,5,5,3,31.3793103448276,6.85534441762335,37.5862068965517,23.9051055028966,25.1996645391872,22.759900990099,1.15681271490324,196.071968926639,3.17915326113548,3.31636369125103,3.66196145335034,1.27059131985801,1.69918661937683,1.12971543203539,2.04474386304766,7.29979108086117
0.001,0.1,5,5,3,32.5862068965517,7.80807469314413,39.2241379310345,25.0104894986187,25.8965761228974,24.3440594059406,2.00654918738514,194.078569705823,3.69786389474607,3.23611966156104,3.64047685612642,1.79972061336464,2.23523870495093,2.62218568355546,2.59096099714702,7.25812344511991
0.001,1,5,5,3,31.0344827586207,6.53259752863076,36.9827586206897,25.129478752636,25.2843252266163,25.105198019802,1.39116188545697,197.032011910071,2.5378623179103,1.89487688013947,2.76967373793597,1.98931989425305,1.42895128636099,3.11407852567986,1.82325538473154,4.04312716558472
0.001,10,5,5,3,30.7758620689655,7.49415567726412,38.2758620689655,24.1401029676209,25.1121614218687,23.3168316831683,1.0775189196969,194.807098162688,3.14914211328678,1.9169372337867,2.93610109757352,1.50716897778364,1.52582434069006,2.030650252531,1.87052812909257,4.05284637099151
0.001,100,5,5,3,29.8275862068966,6.18683380230845,36.551724137931,23.973751179722,24.6923867534525,23.595297029703,0.604554426628082,197.699590589296,2.04002751141366,1.63661694316137,2.54436133576766,2.25055895814634,0.884549646427628,4.44397607737131,1.09913412540012,3.26830079490569
0.001,1000,5,5,3,29.6551724137931,5.1200677544543,36.2931034482759,23.5482631608637,24.1317271356134,23.1373762376238,-0.118686552426554,200.002365983444,2.34155733189234,1.64121105251812,2.51990359406825,1.73078127047837,0.961139822978319,2.93592744811787,1.194179429679,3.5117756809579
0.001,10000,5,5,3,31.551724137931,6.02838053954378,36.9827586206897,26.1722039293052,24.7521477569878,28.3539603960396,0.729606074375707,198.447213502992,3.30647123302127,1.4004578729707,2.20535446601723,2.64526096013912,1.23491640050812,6.43417570211266,1.75985513999803,3.02414860301023
0.001,100000,5,5,3,30.7758620689655,5.90226306724524,36.6379310344828,25.4698034743375,24.7752713432003,26.5037128712871,0.724004376365087,198.556627367828,2.30064585071817,1.3933964692594,2.41276661260728,2.03974352881891,1.26339497155707,4.22195715148805,1.7134584650162,3.03274481048297
0.01,1e-05,5,5,3,33.6206896551724,9.29427014497581,40.7758620689655,24.5264189630235,26.8883223674102,22.5556930693069,3.14574897294427,190.580085252028,5.22008681740947,3.56581444946459,4.22423567014925,2.40210128663528,2.28030473401074,2.49804715469455,2.77110889825337,7.71128304259525
0.01,0.0001,5,5,3,33.5344827586207,9.03672000590563,40.7758620689655,24.4037052730691,26.6778158548772,22.4938118811881,2.91039842980514,191.165487689571,5.30559697191859,3.74987690744373,3.87771359219981,2.44215527283373,2.3322292032918,2.51502181506547,2.84171968503438,8.11240775936933
0.01,0.001,5,5,3,33.0172413793103,8.94095685263958,40.948275862069,24.5500675409862,26.6587798650152,22.759900990099,2.90570477907586,191.4059152171,5.31492686829018,3.59263650354547,3.94526730394999,2.46870621932632,2.41953576683628,2.51426887909464,2.9311278471134,7.79496904921361
