Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy
0.1,0.1,10,10,3,78,67.8239078439644,78.425,65.8347771479336,65.060549192223,66.6352261306533,62.0037002246,107.475113505252
0.1,1,10,10,3,71.165,60.4981329295817,72.64,58.0863414472128,57.0463293113622,59.1700502512563,53.3569250494796,132.018293135522
0.1,10,10,10,3,75.035,64.8298307556458,75.77,62.0462248793226,60.8652737249558,63.2857788944724,57.75572002286,117.745309559421
0.1,100,10,10,3,67.02,59.4617613240305,67.65,47.2633184194884,40.8152873040618,56.7090954773869,40.2658317523955,141.277749940973
0.1,1000,10,10,3,54.245,47.9450240443585,54.6,30.7843103061836,22.8764016706275,47.4616582914573,19.9836977467382,185.172967252336
0.1,10000,10,10,3,53.13,46.9901271411387,53.635,30.1232323588225,22.2631406323492,46.9815075376884,19.150001445192,188.536369354723
0.1,100000,10,10,3,53.515,47.3245736641638,54.14,30.5837681217723,22.804948941184,47.0489447236181,19.7593120101282,187.131850958725
1,1e-05,10,10,3,73.535,62.0947090372911,74.48,60.1095645542162,59.54557637738,60.6873869346734,55.6521386753687,126.335661922764
1,0.0001,10,10,3,73.595,62.1593513208658,74.555,60.1837842686831,59.6081904875153,60.7737688442211,55.7335804162437,126.129921990065
1,0.001,10,10,3,73.665,62.3067661060233,74.62,60.3106114421507,59.7410106740555,60.894472361809,55.8750987434119,125.635646864216
1,0.01,10,10,3,74.14,63.0558896074125,75.085,61.0040711157217,60.4072106303891,61.6163316582915,56.6443259227036,123.165010453828
1,0.1,10,10,3,75.385,65.6988496261095,76.325,63.3512493526878,62.5857014105438,64.141959798995,59.2420341060987,114.514564605477
1,1,10,10,3,72.75,61.2885450811955,73.75,59.3814182996131,58.5967067924141,60.1941708542713,54.8236424148982,129.186308496538
1,10,10,10,3,73.775,64.3579532324727,74.74,61.2641235457674,60.2099635456549,62.3757286432161,56.8980158681352,119.204083318068
1,100,10,10,3,69.46,60.4594805262343,70.3,52.8077469876125,48.9919093108475,57.5736683417085,47.0439741306262,134.756305235248
1,1000,10,10,3,63.18,53.8509027528512,63.66,41.5617274607293,35.6759986880679,50.5246733668342,33.6924556898604,159.650618772676
1,10000,10,10,3,63.325,53.3699581277454,63.71,41.1948067355877,35.3836387997227,50.4084422110553,33.1795490265669,161.400453612227
1,100000,10,10,3,63.145,53.3818340993092,63.61,41.1568266546262,35.3457672062796,50.3586934673367,33.1381408976629,161.376000620287
10,1e-05,10,10,3,71.35,59.210931869862,72.045,56.8346983542035,55.8093571920214,57.9048743718593,51.9630662951155,136.276212740097
10,0.0001,10,10,3,71.5,59.2009179145803,72.09,56.903118908923,55.8246913759934,58.0346231155779,52.0343183984368,136.356325635892
10,0.001,10,10,3,71.37,59.145748710339,71.95,56.8047273501191,55.7114840787738,57.9529145728643,51.9226527491435,136.549561690698
10,0.01,10,10,3,70.5,59.3931259143718,71.56,56.6300390147102,55.4511389195701,57.8675376884422,51.7218850070612,135.784572033439
10,0.1,10,10,3,71.9,61.3468041936564,72.705,57.9112555611358,56.5756811660223,59.3226633165829,53.1364192616616,129.416256167531
10,1,10,10,3,68.715,56.9797350233358,69.785,52.9422373923512,50.8421200205607,55.2543216080402,47.4949864690743,144.542470980841
10,10,10,10,3,67.605,57.8795918553133,68.995,52.603061435029,50.1270899880818,55.4659296482412,47.0532648759429,141.9294670461
10,100,10,10,3,63.65,56.9196565863909,64.275,44.1238367663611,38.6179740912168,51.5079396984925,36.9335072852816,148.288045205418
10,1000,10,10,3,57.105,50.6027534106928,57.9,35.9206881233994,29.5028779530175,45.9245728643216,27.0766300685028,171.289633434904
10,10000,10,10,3,57.005,50.2275147675042,57.355,35.2697253524388,28.8790305688861,45.3158291457286,26.3084380957745,172.588052905714
10,100000,10,10,3,56.735,50.072527403252,56.995,34.9807366459099,28.5656586571315,45.1373869346734,25.9495684372953,173.171152381236
100,1e-05,10,10,3,59.64,50.0416811217414,60.215,41.3896134515724,37.469436895593,46.2410050251256,34.1451464213743,169.362405946178
100,0.0001,10,10,3,59.66,50.0501066006743,60.205,41.3597268842225,37.4135928433705,46.250351758794,34.105571123313,169.357970644558
100,0.001,10,10,3,59.095,49.7400066222659,59.71,41.0073309369721,37.039584008097,45.9488944723618,33.6985639623245,170.43124957831
100,0.01,10,10,3,60.05,51.090832486884,60.74,41.5575444028626,37.3430710147959,46.8658793969849,34.2741944871036,166.158724208663
100,0.1,10,10,3,61.945,53.0075572717221,62.49,43.2557704174862,38.8675789605876,48.8066331658291,36.1684834264494,159.988673578329
100,1,10,10,3,61.985,52.1001272716578,62.67,43.3386143058031,39.0682841923642,48.7289949748744,36.2836447953928,162.900556409034
100,10,10,10,3,65.37,55.6723120537905,65.57,44.2855097380383,38.4515859563366,52.5125125628141,37.0093005573986,153.023275786041
100,100,10,10,3,57.52,51.4190151335953,58.165,35.1607529681555,27.600747111895,48.7102010050251,25.6927583449044,171.280927629064
100,1000,10,10,3,50.055,44.9175919035812,50.665,28.5790841645007,21.4880064221518,42.8338190954774,17.6344968342534,193.46088429177
100,10000,10,10,3,49.775,44.941600564134,50.135,28.3783341863356,21.2202778234009,42.9923115577889,17.3379357626985,193.583047697553
100,100000,10,10,3,48.945,44.4748022855574,49.59,27.973736783626,20.8087134712683,42.7527135678392,16.824194308959,195.249484083141
1000,1e-05,10,10,3,56.025,47.5253459958462,56.65,37.1612054179954,32.353077549659,43.7111055276382,29.0317886733097,178.919039163973
1000,0.0001,10,10,3,56.14,47.6722508897218,56.725,37.2926978822672,32.4792117335564,43.8353768844221,29.1841178286226,178.44014077991
1000,0.001,10,10,3,54.925,47.0571333920082,55.95,36.7366825238705,31.9268974504865,43.2985929648241,28.5390399988379,180.514838728065
1000,0.01,10,10,3,55.64,47.8738536026445,56.605,37.319749684851,32.4251830198131,43.9979899497487,29.1919984041356,177.9115481867
1000,0.1,10,10,3,58.295,50.3012668567979,58.85,38.9020455064275,33.8579274909208,45.7742713567839,31.0018697559562,170.014298138542
1000,1,10,10,3,59.065,49.8711457317401,59.745,39.3212514721568,34.0662995219911,46.6261809045226,31.4133334796668,171.619137227397
1000,10,10,10,3,60.605,51.9844637099838,61.665,40.8239168688938,35.0536982935021,49.0429648241206,33.0257204051395,165.323462590918
1000,100,10,10,3,49.755,45.2736673075368,50.59,29.5520648783767,21.4926436906892,47.774824120603,18.2961097961874,195.385879939552
1000,1000,10,10,3,46.935,41.4237053470347,47.71,25.4140916068962,17.8926726430614,43.9932663316583,13.1094942789416,208.109910071962
1000,10000,10,10,3,45.295,40.7695628458897,46.25,25.0787739834206,17.7559721511893,42.9965829145729,12.7730704981538,210.122516191176
1000,100000,10,10,3,46.475,41.5007243615475,47.44,25.3127818142882,18.0430503401286,42.6156783919598,13.1574808045416,207.076888298056
10000,1e-05,10,10,3,52.04,43.1546045982483,52.64,34.3333026912011,30.0143170325346,40.1716582914573,25.8902648840977,193.050053325719
10000,0.0001,10,10,3,52.14,43.1702029828834,52.72,34.424099597881,30.1759720134992,40.1243718592965,26.0196687436215,192.875155817477
10000,0.001,10,10,3,51.745,43.3633139421712,52.43,33.9463272090598,29.4023105388848,40.1962814070352,25.3630473303157,192.611858734384
10000,0.01,10,10,3,52.15,43.5163856824829,52.92,34.1771647494532,29.6523528720488,40.3736683417085,25.6480602840804,191.989271063271
10000,0.1,10,10,3,55.045,47.5667433407115,56.085,36.7294770827958,31.8130926395681,43.5195477386935,28.497255621708,179.077233128048
10000,1,10,10,3,54.89,47.4195279897449,55.9,35.2487195884105,29.4071354876934,44.0714070351759,26.4581318513222,181.031123970133
10000,10,10,10,3,57.025,50.6800747311887,57.91,35.6054150402578,28.6494625694186,47.4777386934673,26.4096495715738,172.499424218166
10000,100,10,10,3,46.99,41.631109007097,47.425,26.9654777435731,19.5966695106442,44.61608040201,15.2640383927385,207.080438796118
10000,1000,10,10,3,42.05,36.8730156364174,42.835,24.1071322386929,17.798044150909,38.4833165829146,12.2514819186546,220.514438738466
10000,10000,10,10,3,44.385,39.9874457460781,45.475,24.5603862625726,17.200820797935,43.1436180904523,12.0265386487107,212.978713851814
10000,100000,10,10,3,43.17,38.2330569047264,43.93,24.1515458569686,17.2710566599237,41.0089949748744,11.8423050948446,217.808615622153
100000,1e-05,10,10,3,45.28,34.8213412062697,46.535,30.5744087707364,28.336449522383,33.2619095477387,22.2061111147264,218.485827662819
100000,0.0001,10,10,3,45.745,34.8313013445809,46.635,30.6324115802344,28.3294479294286,33.4112060301508,22.256383060293,218.520308463312
100000,0.001,10,10,3,45.665,34.9012447201286,46.615,30.5942117992914,28.1854743314788,33.5102010050251,22.1692636258859,218.388419430313
100000,0.01,10,10,3,46.805,35.8163719683081,47.66,31.4743651497618,29.1520696447606,34.2811055276382,23.2045485794943,215.282927825267
100000,0.1,10,10,3,47.365,35.8412435253024,48,31.8363077332867,30.3410861851151,33.5043216080402,23.8903748136336,214.43098465326
100000,1,10,10,3,41.69,29.4019647707024,42.655,27.1262598469271,25.5867161767358,28.8923618090452,18.5228810532101,235.836602462784
100000,10,10,10,3,41.745,31.5714788051479,42.125,27.7034376422932,25.7553255190203,30.0378391959799,19.0088248514987,229.137752984294
100000,100,10,10,3,39.35,31.0069500554833,40.06,25.8067587637922,22.9147737402965,29.6584924623115,16.4345955224216,232.22904513187
100000,1000,10,10,3,39.665,32.828672198917,40.525,23.4450465643703,18.5552601854767,33.0906532663317,12.2804462428515,230.469228601992
100000,10000,10,10,3,40.05,33.5344755960262,40.8,22.9160209880498,17.2517344121188,35.0104020100502,11.1049606815583,229.72550702464
100000,100000,10,10,3,40.415,33.7847521427158,41.205,22.898082279067,17.0720973348705,35.7042211055276,10.9480244457023,229.417464471618
0.001,1e-05,20,20,3,78.235,68.5448111380763,78.995,66.965660219732,65.9311954241478,68.0557286432161,63.2504899724462,105.251335604053
0.001,0.0001,20,20,3,78.14,68.6420390565664,79.02,67.0108230805051,65.9186032820375,68.1660804020101,63.2972570883372,104.968786295428
0.001,0.001,20,20,3,78.18,68.8370010905256,79.195,67.1774049286202,66.0276841030291,68.3951256281407,63.4790549336917,104.361275911441
0.001,0.01,20,20,3,79.105,70.8168491901664,80.115,68.8582329416247,67.3751875725698,70.4560301507538,65.3278552192088,98.0333695056956
0.001,0.1,20,20,3,78.34,69.465040037079,79.695,67.1272196281305,64.8662164201947,69.6510552763819,63.3389384744046,103.19074237011
0.001,1,20,20,3,69.69,56.5330170220526,70.695,53.5672921698581,50.5060631340374,57.0727638190955,48.0835399797151,146.686158744133
0.001,10,20,20,3,52.385,53.6753577870797,56.26,37.288023658175,27.6958666817767,59.7511055276382,27.2625354033003,170.051138061598
0.001,100,20,20,3,49.48,46.1758012825469,50.205,26.0066522538203,17.4147120239901,51.6298492462312,13.0620547885017,197.965667246031
0.001,1000,20,20,3,46.405,43.5527902557755,47.03,24.0467805387128,15.7477603374623,51.1931658291457,10.3969596396361,207.656477623877
0.001,10000,20,20,3,46.015,43.1491926043316,46.785,23.9110818434141,15.6520634050914,51.0080904522613,10.2310284893249,208.909852520393
0.001,100000,20,20,3,46.245,43.2961807527457,46.88,23.8773634355592,15.6066327520041,51.1722110552764,10.1620781573713,208.563556418466
0.01,1e-05,20,20,3,82.48,70.2706036516096,82.48,69.7795512028138,69.3594483749153,70.206432160804,66.4155527582384,99.0650338229352
0.01,0.0001,20,20,3,82.53,70.3431010392879,82.53,69.8411040433716,69.4200079830627,70.2690954773869,66.4839622803467,98.8251389783039
0.01,0.001,20,20,3,82.575,70.4602498426337,82.575,69.9716159589902,69.5566972744332,70.392864321608,66.6293798277775,98.4308321789391
0.01,0.01,20,20,3,81.795,71.8648128893432,82.36,70.606689703438,69.6866270917587,71.5804020100503,67.307105281243,94.1249268640679
0.01,0.1,20,20,3,81.73,71.3927843565671,82.365,69.9606747519638,68.5440758106331,71.539095477387,66.5508477460071,96.1578848674492
0.01,1,20,20,3,71.61,59.1052208050161,73.02,56.4952099683782,53.453048654511,60.0752261306533,51.3563949299254,138.290154707836
0.01,10,20,20,3,57.35,57.0930841009115,61.49,43.403951095837,34.9199246067707,59.3170351758794,35.15030007928,154.066091285366
0.01,100,20,20,3,55.71,50.5402803856767,55.71,29.3969095023799,20.6208917209581,51.5155778894472,17.6723408040226,180.852206903412
0.01,1000,20,20,3,50.895,47.2778829164702,51.535,26.4694462820091,17.9658505696093,50.4951256281407,13.7967369616083,193.264230090665
0.01,10000,20,20,3,50.88,47.1514722904359,51.355,26.2874298165105,17.7425761616209,50.8448743718593,13.5105958414597,194.121294341784
0.01,100000,20,20,3,50.87,47.1941039900858,51.245,26.1787922561061,17.6956657567239,50.5230653266332,13.3948420415359,193.894782226336
0.1,1e-05,20,20,3,83.56,71.8360986513334,83.56,71.3049599145536,70.8525093347287,71.7647738693467,68.1095757137795,93.8829226386995
0.1,0.0001,20,20,3,83.535,71.8468419801533,83.535,71.275735857709,70.8064751594937,71.752864321608,68.0760217163782,93.8574314816143
0.1,0.001,20,20,3,82.855,71.8605560056904,83.275,71.0103408586557,70.3026483932892,71.7514572864322,67.7631896460908,94.0051377967525
0.1,0.01,20,20,3,84.645,73.4359629505402,84.645,72.8995725631013,72.3882637428161,73.4202512562814,69.879272238266,88.6074251654579
0.1,0.1,20,20,3,83.19,74.4384739616718,83.8,72.9375610805813,71.7623312064264,74.1789949748744,69.8871372794766,85.7626683778515
0.1,1,20,20,3,76.42,62.6074346466269,76.545,61.4443853823579,60.097208137178,62.8785929648241,57.063508147776,125.194731944224
0.1,10,20,20,3,60.315,60.83517707176,64.6,49.9108193429635,42.3323871065982,61.5209547738694,43.1486899006505,139.146801133098
0.1,100,20,20,3,67.79,60.8197333864794,68.845,47.2725076111699,40.0506803330637,58.8306030150754,40.0097434112962,138.332780427964
0.1,1000,20,20,3,59.265,53.0852757218849,60.02,34.9471048970289,26.3998985170739,53.3207035175879,24.7774610283148,169.284289441803
0.1,10000,20,20,3,58.2,52.6484198299812,59.03,33.9665493243898,25.3866903892597,53.2272864321608,23.4836887371539,171.469230947004
0.1,100000,20,20,3,57.365,51.3883265608236,58.135,32.0977664156076,23.2929550565178,52.0420100502513,21.2208966456366,176.072199542006
1,1e-05,20,20,3,83.115,71.1842414924335,83.115,70.428720446219,69.8675294794086,71.0002010050251,67.1295139244509,96.1280053871366
1,0.0001,20,20,3,83.125,71.2586504147871,83.125,70.5318859712856,69.9575829326835,71.1163819095477,67.2439434518879,95.8949138663716
1,0.001,20,20,3,81.76,70.8635975499551,82.12,69.8115870580402,69.0354170926305,70.6208542713568,66.4273903246476,97.3531422860652
1,0.01,20,20,3,83.845,72.5880841071195,83.845,71.6690117932817,71.0447755175186,72.3053266331658,68.5059478088107,91.5135750007206
1,0.1,20,20,3,80.88,72.4513853433638,81.535,70.3424679960141,69.2331700752755,71.5244221105528,66.9955989342062,92.3465307269797
1,1,20,20,3,78.295,65.2720982176469,78.445,64.1540421770691,63.0109773581183,65.3768844221105,60.1049193704878,116.28464745565
1,10,20,20,3,63.39,62.3298207022122,66.825,51.6033480008068,44.6090049836365,61.9369849246231,45.1897443712492,132.703291581706
1,100,20,20,3,73.625,65.4125309387097,73.92,54.595152808353,48.7917669909177,62.4973366834171,48.8094697480646,120.288781780974
1,1000,20,20,3,61.955,56.1778377208884,62.955,39.0888914588629,31.4362657100116,52.5872864321608,30.3358829855467,155.305048430758
1,10000,20,20,3,63.715,56.1898686019762,64.035,39.5997687754236,31.8299333934771,52.9204522613065,30.962750224138,154.906359490344
1,100000,20,20,3,61.775,55.5596552916607,62.715,38.1361402715809,30.0178219819213,52.7394472361809,29.09988087247,158.082917464039
10,1e-05,20,20,3,77.695,66.856428836809,77.935,64.3861056260326,62.8977182841219,65.9826130653266,60.3353549895499,111.193630811403
10,0.0001,20,20,3,78.73,67.5264140449788,78.97,65.3589997515902,64.0023570173675,66.8145226130653,61.4269768334458,108.869927615913
10,0.001,20,20,3,78.52,67.6120460850377,79.17,65.4666234358943,64.0626192118526,66.9736683417085,61.5435918382901,108.624858812759
10,0.01,20,20,3,78.03,67.5932009241014,78.24,64.8508936288194,63.2039357505276,66.6350251256281,60.839367255154,108.872844174476
10,0.1,20,20,3,81.4,71.2806186033276,81.44,68.8318095621257,67.4672389019809,70.2668341708543,65.3061012415384,96.3964058898947
10,1,20,20,3,70.985,59.9542085269556,71.64,53.6929099012837,49.3051442154747,59.1179899497487,48.0249822174955,136.709469108557
10,10,20,20,3,62.625,60.8096871225278,66.19,47.9622040193344,39.6768262091592,62.3324120603015,40.5912577348646,140.398842953975
10,100,20,20,3,65.74,59.7085026455995,66.565,41.7756666836016,32.9377234284425,57.3149246231156,33.3301880913687,144.48780463613
10,1000,20,20,3,61.085,55.0615256416138,61.645,35.683690781863,26.8085010449646,53.4100502512563,25.8482191000016,161.90443338065
10,10000,20,20,3,61.045,54.4218138068251,61.29,35.0149136482718,26.2400212367074,52.6762814070352,25.0459214140512,163.972445557734
10,100000,20,20,3,60.87,54.5937618304215,61.115,34.9756782188309,26.1871278095162,52.6756281407035,25.0015467193895,163.474825480707
100,1e-05,20,20,3,67.79,57.7271127064673,68.3,46.7035694342997,40.6104882892515,55.1954773869347,39.782873947899,146.0089424677
100,0.0001,20,20,3,67.615,57.4110937927665,67.86,45.9369390483472,39.4314601794936,55.2860301507538,38.8081371985516,147.610737193107
100,0.001,20,20,3,68.88,58.5037385804945,69.17,47.2452968524735,40.8034430603631,56.5152763819095,40.3007372006288,143.876733039199
100,0.01,20,20,3,68.215,58.4776046634626,68.47,46.348157173761,39.8817606883733,55.45391959799,39.311872191329,143.932941234977
100,0.1,20,20,3,69.14,60.8925033013069,69.48,48.2532271099697,41.1744094020536,58.5434170854271,41.3816796406946,136.71812858164
100,1,20,20,3,64.95,55.6441856276489,65.925,43.8198406350621,36.6347380897434,54.746783919598,36.187985085414,154.745338074964
100,10,20,20,3,58.09,54.5059004723256,60.025,38.5582654285864,29.3926647911837,56.6890954773869,29.260333100088,164.053737142196
100,100,20,20,3,61.625,56.8552464404304,61.995,36.7534185895918,27.5628123396648,55.2393467336683,27.0613867359626,156.60921125367
100,1000,20,20,3,51.965,48.0093546938396,52.9,28.8266777613879,20.5766750053477,48.3156783919598,17.2615165488517,187.129345335691
100,10000,20,20,3,52.68,48.2142875793493,53.35,28.8566940754634,20.4867181107833,48.9915075376884,17.2152953181874,186.942996035625
100,100000,20,20,3,52.635,47.6760886700808,53.115,29.1825905784052,21.2476011761548,47.857688442211,17.8063626319584,187.680372124833
1000,1e-05,20,20,3,64.04,54.9816494701902,64.615,41.7531667235986,34.6061275967941,52.7554773869347,33.7925640914303,156.87688700268
1000,0.0001,20,20,3,64.805,55.4026265171617,65.12,42.3634808923319,35.2384007068618,53.2311055276382,34.518026893863,155.344718714969
1000,0.001,20,20,3,63.295,54.7467768480641,63.935,41.3399175986052,34.1942684772225,52.4149246231156,33.3013452100225,157.72026886941
1000,0.01,20,20,3,65.655,56.3560903461823,66.11,42.6609594071686,35.1604683888742,54.4263316582915,34.757927945298,152.799910720387
1000,0.1,20,20,3,65.34,58.1709143801529,66.205,43.3914265878453,35.4777206482387,56.2516582914573,35.4802595265351,147.616286431071
1000,1,20,20,3,58.92,52.0967584048942,60.85,38.8703611014803,30.7512363484555,53.5526633165829,29.9757858783195,168.9287341074
1000,10,20,20,3,61.39,53.6781592110386,62.295,37.5788171411056,28.7687186322224,54.8537185929648,28.1488490140403,165.852744659255
1000,100,20,20,3,56.32,52.2073165043737,57.25,32.4526926818887,23.9503218367257,50.9022613065327,21.8508441413521,172.476961986004
1000,1000,20,20,3,49.715,44.9438191582561,50.305,26.9753428096103,18.9678477416658,47.5112060301508,14.8925651560934,197.908885207173
1000,10000,20,20,3,50.61,45.6333708045234,50.905,27.0557194972061,18.8003127737498,48.3803015075377,14.8346529889334,196.14513306939
1000,100000,20,20,3,49.96,45.2298608472084,50.26,26.5410676857088,18.6554540623302,46.3007537688442,14.3963940357702,196.636741626614
10000,1e-05,20,20,3,60.495,52.0604065391685,61.165,39.2251804648657,32.5199963773782,49.5685929648241,30.9168758674005,166.409085755409
10000,0.0001,20,20,3,59.775,51.762752296094,60.545,39.4546726661697,33.0663530596872,49.0774371859296,31.2776800474434,166.929178340505
10000,0.001,20,20,3,60.415,51.9366396640212,61.205,39.6220464044124,33.1236998324949,49.4219095477387,31.4528278005437,166.432199160301
10000,0.01,20,20,3,61.64,53.0003220234005,62.335,40.6429202921371,33.9339514780852,50.7152763819095,32.5972384729636,163.094588181528
10000,0.1,20,20,3,63.24,54.8905339147581,63.795,42.2036381668742,35.7871223100119,51.552864321608,34.4819854131395,156.29268363163
10000,1,20,20,3,60.035,51.6028125190753,60.73,36.5394288484292,28.5300584086386,50.9361809045226,27.2424057190256,170.588197633686
10000,10,20,20,3,56.375,51.0151491037228,58.005,33.6289425441783,24.4014620730389,54.5815577889447,23.0248134423071,177.378833487959
10000,100,20,20,3,56.13,51.0107280017755,56.65,32.1782500389698,23.7698748604582,50.4041206030151,21.5591867836012,176.203728427919
10000,1000,20,20,3,50.12,44.9022169128842,50.78,26.5993929254026,18.5616615431423,47.3920100502513,14.345753088146,198.373842425754
10000,10000,20,20,3,49.37,45.2782821818898,49.61,25.6038135448482,17.4338137237748,48.3328140703518,12.8418980128929,198.798903575328
10000,100000,20,20,3,48.045,43.1236057164193,48.595,25.8082944609752,18.1331603591298,45.6658793969849,13.5011804054832,203.762382285367
100000,1e-05,20,20,3,49.57,39.9181525468731,50.855,35.029032606085,32.3356141768932,38.3010552763819,27.1503163022188,202.256833302353
100000,0.0001,20,20,3,49.205,39.6457149928448,50.46,34.7997161265561,32.0840997255734,38.1341708542714,26.8701768300708,203.196612593733
100000,0.001,20,20,3,49.65,40.4771983318783,50.9,35.3065176181152,32.5852749302882,38.7172361809045,27.4435360422861,200.519464968397
100000,0.01,20,20,3,50.83,41.5460394569845,51.945,35.8363550864958,32.6519542834874,39.8292964824121,27.9558229129223,197.394831172857
100000,0.1,20,20,3,51.105,42.2674514735865,51.995,36.6374564716213,33.7366283883337,40.2415075376884,28.9048499496154,194.514265363023
100000,1,20,20,3,45.88,34.5914380141171,46.385,30.9178925642254,27.4898764849898,35.5871859296482,22.1542891816178,220.53181781332
100000,10,20,20,3,43.72,34.390342285737,44.145,29.8343198900798,25.7177603309255,35.6988442211055,20.6247171852338,221.754074386232
100000,100,20,20,3,40.01,32.9999949671839,40.755,26.0427667366152,22.1732361988004,31.7706030150754,16.1584440335602,227.080151651483
100000,1000,20,20,3,39.17,32.4631413070209,40.025,22.841431631171,17.3237681449148,33.8779396984925,11.1501462767105,232.820425785066
100000,10000,20,20,3,43.5,37.1999910845911,43.75,23.9917707025238,17.5686211253854,39.3542211055276,11.8633041801462,220.258793576938
100000,100000,20,20,3,42.005,36.4205413994968,42.7,23.4234676092638,17.0708808735557,38.3739195979899,11.2053294793369,222.590887583366
0.001,1e-05,30,30,3,80.44,68.8322571783115,80.815,67.8803193786309,67.0151887247431,68.7924120603015,64.2746511834577,104.158792291157
0.001,0.0001,30,30,3,80.48,68.9298366205275,80.885,67.9018364798453,66.991271118637,68.8654271356784,64.295689548025,103.87235161592
0.001,0.001,30,30,3,80.4,69.4850840245004,81.235,68.5113416614508,67.3069557453583,69.8190954773869,64.9590023383614,102.252154170958
0.001,0.01,30,30,3,80.41,70.2895242980697,80.99,68.7278695762602,67.284410636856,70.3132663316583,65.1805496351744,99.7630589451206
0.001,0.1,30,30,3,77.875,69.0109112246387,78.945,66.2438629664334,63.8593251172099,68.9743216080402,62.3400095231232,104.815231852691
0.001,1,30,30,3,64.62,54.4541836626541,66.06,48.3175155173759,43.6608204012378,54.7507537688442,41.8287233870127,155.577903297061
0.001,10,30,30,3,56.045,58.3752641873331,59.805,42.637063926778,32.4126236736222,63.0510552763819,33.9256703412502,154.040489577513
0.001,100,30,30,3,49.315,46.5786195183521,50.375,26.2597221845582,17.5386367755159,52.3263316582915,13.3442731147646,197.109804794652
0.001,1000,30,30,3,46.52,43.8965982321749,47.56,24.389712586826,16.1402474186084,50.0434170854271,10.9862266995957,205.467715233042
