Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
1.E-03,1.E-05,7,7,3,58.49389417,51.49324673,85.01356852,57.26361119,83.65600785,43.56441606,41.98322174,69.36818581,3.140818734,2.971236182,1.20236544,2.810798221,1.987341241,2.903533744,3.289372697,5.509992049
1.E-03,1.E-04,7,7,3,58.49389417,51.51096024,85.02713704,57.26789089,83.66830088,43.56594557,41.99049405,69.32785129,3.140818734,2.98155456,1.185920304,2.815641008,2.005797928,2.905030147,3.298005847,5.534054287
1.E-03,1.E-03,7,7,3,56.50610583,50.72551209,84.95929444,56.06635939,83.09461508,42.30871627,40.62233802,70.44140727,2.332762056,1.761189289,0.752104969,1.051565363,1.740852645,0.831838746,1.427274773,4.047580016
1.E-03,1.E-02,7,7,3,57.38127544,51.33624644,85.12890095,56.74015725,83.17796265,43.09770192,41.3530133,69.58306988,3.799024355,3.091308849,1.098035353,3.02417202,1.918516665,3.190197998,3.514798811,5.618771264
1.E-03,1.E-01,7,7,3,58.7109905,52.0241097,85.24423338,57.62184774,83.98707677,43.89196914,42.42872586,68.28808542,3.450604107,3.130167918,1.166002802,3.036090162,2.140009895,3.120556762,3.578708188,5.861138783
1.E-03,1.E+00,7,7,3,57.421981,51.85865732,85.39348711,56.89801175,84.06489689,43.05881903,41.74235916,67.8751168,4.885735347,2.541881248,0.973750825,3.367755153,1.794510578,3.40602702,3.639031742,4.905132247
1.E-03,1.E+01,7,7,3,57.9375848,51.67550491,85.53595658,57.47039629,84.13704719,43.64700934,42.27479652,68.81173949,1.528425622,1.773780041,0.675252641,1.535091953,1.931001132,1.382573193,1.942434301,3.925700479
1.E-03,1.E+02,7,7,3,56.614654,50.94187755,85.31207598,57.03402024,83.68244338,43.36213901,41.82678927,70.24300226,5.887015757,2.64330109,0.958506081,4.469942878,2.489937542,4.617529578,4.907806008,4.833752738
1.E-03,1.E+03,7,7,3,57.00135685,50.14245241,84.97964722,56.24618328,82.73902637,42.61131929,40.7076274,71.9822106,1.081138605,2.097213252,0.864205794,1.032978641,1.74960351,0.910221009,1.365851665,4.7736264
1.E-03,1.E+04,7,7,3,57.03527815,50.13235704,85.00678426,56.30233038,82.78314165,42.66298789,40.7730843,72.01896944,1.018919743,2.039987871,0.892043551,0.954137075,1.742737707,0.805292938,1.303677608,4.642872075
1.E-03,1.E+05,7,7,3,56.89280868,50.13954429,84.91858887,56.20750568,82.7879355,42.55305471,40.68163166,71.94383638,1.088868529,2.026873151,0.920845185,0.949603909,1.705432195,0.815256135,1.28456691,4.620258697
1.E-02,1.E-05,7,7,3,56.88602442,51.77786729,85.41383989,56.71444509,84.16481172,42.77069851,41.52545442,68.10914968,1.306643018,1.199723672,0.539906666,0.604497949,1.106238963,0.600677378,0.769409553,2.845993512
1.E-02,1.E-04,7,7,3,56.88602442,51.79002637,85.42062415,56.72384676,84.18066409,42.7772467,41.53889777,68.08228535,1.306643018,1.180450734,0.533666413,0.603560273,1.065529445,0.608026441,0.755916949,2.793425446
1.E-02,1.E-03,7,7,3,56.89959294,51.79989066,85.42740841,56.73757042,84.18670305,42.79149022,41.55399669,68.06743309,1.319418036,1.170227024,0.528224381,0.605342286,1.05670371,0.619360794,0.749906852,2.770772528
1.E-02,1.E-02,7,7,3,57.06919946,51.87927221,85.42740841,56.81743861,84.22078465,42.87429858,41.64174102,67.92764239,1.410734733,1.08469045,0.4869148,0.602284399,0.978499101,0.661829379,0.702895004,2.610359904
1.E-02,1.E-01,7,7,3,57.27951153,52.09985157,85.46132972,56.92708754,84.26701963,42.9867411,41.762476,67.5093058,1.504498894,1.228182341,0.590616107,0.745055322,1.068241964,0.745540958,0.899638876,2.835273304
1.E-02,1.E+00,7,7,3,55.65128901,52.21865978,85.53595658,56.09107083,84.16135086,42.13337285,41.01356752,66.51973858,6.287321541,3.350848522,1.125178691,4.49800659,2.83413573,4.3632984,5.020531559,6.048191216
1.E-02,1.E+01,7,7,3,57.19131615,52.95766146,86.05156038,57.28673512,84.76391853,43.33159671,42.3148714,65.54195209,5.587401344,2.584772198,0.758975195,3.928408326,2.516578801,3.842580095,4.270136838,4.700016567
1.E-02,1.E+02,7,7,3,58.06648575,52.67389938,85.71913161,58.0352411,84.44731299,44.28662926,42.96509915,66.93576905,3.466020203,2.603517748,1.275348753,3.170264764,1.718153245,3.673953333,3.520714288,4.317456784
1.E-02,1.E+03,7,7,3,58.31750339,52.21491404,85.48846676,57.63348819,83.78841595,43.99286868,42.41499216,67.9953483,3.783025439,3.048559828,1.346428376,3.524251302,1.746866205,3.904080597,4.042065478,5.19311312
1.E-02,1.E+04,7,7,3,56.96743555,51.56018997,85.33921303,56.39229412,83.68631001,42.53529811,41.09030831,68.54806692,2.058029031,1.703001076,0.941386601,1.104222682,1.6633201,1.115332962,1.332723013,4.075063518
1.E-02,1.E+05,7,7,3,56.99457259,51.5849322,85.33921303,56.39839181,83.65817962,42.54951773,41.08977065,68.5129419,2.043665816,1.758307905,0.943557073,1.117871849,1.641517524,1.131317422,1.34218329,4.1587826
1.E-01,1.E-05,7,7,3,55.95658073,52.65960992,85.80054274,55.0724963,84.68551868,40.88159241,40.1484609,64.75818649,6.279080604,2.743410741,0.996077935,4.525802176,2.710759361,4.278890034,4.823154484,4.813303118
1.E-01,1.E-04,7,7,3,55.95658073,52.65960992,85.80054274,55.0724963,84.68551868,40.88159241,40.1484609,64.75818649,6.279080604,2.743410741,0.996077935,4.525802176,2.710759361,4.278890034,4.823154484,4.813303118
1.E-01,1.E-03,7,7,3,55.9972863,52.66296467,85.82767978,55.08108235,84.61336725,40.90962537,40.13940698,64.79847462,6.300983788,2.742772025,0.959146116,4.523165285,2.702747206,4.286862088,4.811362387,4.83237418
