Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
1,0.1,14,14,1,87.6190476190476,78.5886931035375,87.6190476190476,77.0779220779221,76.2118780096308,77.9638752052545,73.336104158949,60.7019873694743,0,0,0,0,0,0,0,0
1,0.1,14,14,3,85.7142857142857,75.745531105618,85.7142857142857,74.2120343839542,72.0111214087118,76.551724137931,69.9091355075401,69.7941234632225,0,0,0,0,0,0,0,0
1,0.1,14,14,5,86.1904761904762,75.6887624089685,86.1904761904762,75,72.885032537961,77.2413793103448,70.8358770541844,69.8805314355211,0,0,0,0,0,0,0,0
1,0.1,14,14,7,75.2380952380952,70.5732894823379,79.0476190476191,66.7805029493946,63.320576979688,70.64039408867,61.0858988369098,85.4973061936279,0,0,0,0,0,0,0,0
1,0.1,14,14,9,86.1904761904762,76.4094376081587,86.1904761904762,74.7381783560774,72.3058028860915,77.3399014778325,70.5083796307786,68.0606472542651,0,0,0,0,0,0,0,0
1,0.1,14,14,11,87.6190476190476,77.6875053103553,87.6190476190476,76.8686706317312,75.2833753148615,78.5221674876847,73.0505268458872,63.7483002943202,0,0,0,0,0,0,0,0
1,0.1,14,14,13,84.2857142857143,74.1998637137248,84.2857142857143,72.4001893640524,69.6840826245443,75.3366174055829,67.7510394822395,74.6465076068146,0,0,0,0,0,0,0,0
1,0.1,14,14,15,86.6666666666667,77.6738419127088,86.6666666666667,75.7031622437629,73.3374384236453,78.2266009852217,71.641287727858,64.477712244857,0,0,0,0,0,0,0,0
