Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
0.1,0.01,40,40,1,62,78.4421770959452,66.25,48.6004458756502,43.8533750558784,54.5,47.2826118101467,120.379331976505,0,0,0,0,0,0,0,0
0.1,0.01,40,40,3,61.75,76.8050796704818,65.25,41.9221569906501,34.4408717399071,53.5555555555556,40.2825477034594,133.284674740086,0,0,0,0,0,0,0,0
0.1,0.01,40,40,5,64,77.7621391612257,68,42.7074601844091,34.2866756393001,56.6111111111111,41.0512220269631,130.618242172763,0,0,0,0,0,0,0,0
0.1,0.01,40,40,7,58.5,76.7687170944214,63.5,41.8422767760156,34.356047092401,53.5,40.1994689115038,135.142533660493,0,0,0,0,0,0,0,0
0.1,0.01,40,40,9,64,76.7159088771553,66.75,39.2007992007992,30.6084243369735,54.5,37.3921585310201,135.452645628425,0,0,0,0,0,0,0,0
0.1,0.01,40,40,11,60.5,76.3211907175276,64.75,34.0098925464779,24.5385183362048,55.3888888888889,31.8802860997007,142.009594970522,0,0,0,0,0,0,0,0
0.1,0.01,40,40,13,58,76.177395590611,61.75,34.6361185983828,24.8549323017408,57.1111111111111,32.5148560428523,145.954072866457,0,0,0,0,0,0,0,0
0.1,0.01,40,40,15,57.25,76.0259102385974,61.75,35.1216022889843,25.8966244725738,54.5555555555556,33.0742429790398,143.83094999004,0,0,0,0,0,0,0,0
