Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
0.1,10,35,35,1,47.2862957937585,28.8434978741503,73.5413839891452,45.5820084811715,67.9465325719481,34.2941333919644,26.6036038416832,117.500402281705,0,0,0,0,0,0,0,0
0.1,10,35,35,3,75.2374491180461,54.5677959534701,86.8385345997286,68.7980139334078,69.5978265122467,68.0163752640786,49.5919101085873,81.6099906626228,0,0,0,0,0,0,0,0
0.1,10,35,35,5,38.0597014925373,33.6691949154961,75.4409769335142,40.5397958274015,46.6171509514845,35.8642659809385,10.5602329810189,113.946116496372,0,0,0,0,0,0,0,0
0.1,10,35,35,7,48.8466757123474,32.8380881373563,75.5766621438263,49.2335514249887,50.2293823212745,48.2764389297288,18.4081302206672,119.828107373338,0,0,0,0,0,0,0,0
0.1,10,35,35,9,52.5780189959294,33.8289270957822,75.5088195386703,50.8157794857197,50.4419756807415,51.1951648519726,19.5944564624501,118.981825692816,0,0,0,0,0,0,0,0
0.1,10,35,35,11,52.1709633649932,33.3623562943939,75.4409769335142,50.7753133099122,50.5879534191917,50.9640661893336,19.7158295117819,119.564017607346,0,0,0,0,0,0,0,0
0.1,10,35,35,13,53.1886024423338,32.57203484587,74.5590230664858,50.5206009483357,49.5318969139871,51.5495798640652,18.4671275513342,121.604357050276,0,0,0,0,0,0,0,0
0.1,10,35,35,15,59.4301221166893,36.5231611667181,75.6445047489824,54.0076351261869,52.1180479152914,56.0393943159766,23.4205525379656,115.962847854159,0,0,0,0,0,0,0,0
