Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
10,0.1,15,5,1,56.8965517241379,38.8378511249614,66.3793103448276,43.2358939496941,47.9638009049774,39.3564356435644,27.3747730074534,125.328347135903,0,0,0,0,0,0,0,0
10,0.1,15,5,3,57.7586206896552,36.8488929392879,66.3793103448276,43.8392560611093,47.3118279569892,40.8415841584158,27.581601735632,130.439275896077,0,0,0,0,0,0,0,0
10,0.1,15,5,5,52.5862068965517,28.1964736282037,59.4827586206897,37.1842371168744,40.7982261640798,34.1584158415842,19.3824968403147,148.995414249408,0,0,0,0,0,0,0,0
10,0.1,15,5,7,49.1379310344828,29.0951914058802,56.8965517241379,36.4678126053252,40.0444115470022,33.4777227722772,18.4816401095007,147.000473409219,0,0,0,0,0,0,0,0
10,0.1,15,5,9,54.3103448275862,33.4730922575696,64.6551724137931,41.8340026773762,45.5539358600583,38.6757425742574,25.1889690891434,137.557253871455,0,0,0,0,0,0,0,0
10,0.1,15,5,11,52.5862068965517,33.5108837196501,62.9310344827586,40.3132448076268,44.8145344436033,36.6336633663366,23.6797173531254,137.021305882252,0,0,0,0,0,0,0,0
10,0.1,15,5,13,53.448275862069,33.8031054584717,63.7931034482759,41.4285714285714,45.9969788519637,37.6856435643564,25.0798010153789,136.416138170263,0,0,0,0,0,0,0,0
10,0.1,15,5,15,50.8620689655172,30.1333006193931,54.3103448275862,39.3620051267445,36.4643799472296,42.759900990099,17.8868295041035,150.709422983213,0,0,0,0,0,0,0,0
