Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
0.1,10,35,35,1,52.2388059701493,47.0868056503155,83.6499321573948,54.3880384568949,81.1104582843713,40.9099599460849,38.4906154923529,78.8748891917937,0,0,0,0,0,0,0,0
0.1,10,35,35,3,72.7951153324288,66.586845591276,91.5196743554953,72.3554305684486,84.3751989913526,63.3332218069191,58.7065845182722,51.0515100069086,0,0,0,0,0,0,0,0
0.1,10,35,35,5,71.370420624152,59.915260712906,88.3989145183175,70.9399858046463,82.4965859439113,62.223374661836,56.5329768140764,64.5686415907992,0,0,0,0,0,0,0,0
0.1,10,35,35,7,50.9497964721845,43.4166519169825,79.5793758480326,47.0535220316599,62.2905181918412,37.8057815293139,25.3056511687001,90.7683882285631,0,0,0,0,0,0,0,0
0.1,10,35,35,9,66.3500678426052,54.8096509726062,86.9063772048847,66.4292795379432,79.4213768730281,57.0902121232399,50.4571988474218,70.9119381167174,0,0,0,0,0,0,0,0
0.1,10,35,35,11,53.59565807327,45.4870854679428,81.8860244233379,49.6454197060685,66.0968321332634,39.7513598256364,29.1273819611735,86.5622108905496,0,0,0,0,0,0,0,0
0.1,10,35,35,13,69.2672998643148,51.7315808980119,84.6675712347354,65.0846877718957,73.8327930790853,58.1900218910419,47.1162338020356,79.3738726054838,0,0,0,0,0,0,0,0
0.1,10,35,35,15,64.314789687924,51.0130238308689,84.8710990502035,63.3252418232262,73.9090645298096,55.3929394220383,45.2414251747264,79.1001501568141,0,0,0,0,0,0,0,0
